uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
6baf039d-877d-5ee2-87c8-c6ddbb32d131,proof,no,,no,yes,"20. Let $a=\tan s, b=\tan t, c=\tan u, d=\tan v$, then $a, b, c, d \in \mathbf{R}^{+}$, from $s+t+u+v=\pi$, we get $\tan (s+t)+\tan (u+v)=0$. That is, $\frac{a+b}{1-a b}+\frac{c+d}{1-c d}=0$. Multiplying both sides by $(1-a b)(1-c d)$, we get $a+b+c+d=a b c+b c d+c d a+d a b$. This leads to $(a+b)(a+c)(a+d)=\left(a^{2}+1\right)(a+b+c+d)$, which means $\frac{a^{2}+1}{a+b}=$ $\frac{(a+c)(a+d)}{a+b+c+d}$. Similarly, we get $\frac{a^{2}+1}{a+b}+\frac{b^{2}+1}{b+c}+\frac{c^{2}+1}{c+d}+\frac{d^{2}+1}{d+a}=a+b+c+$ $d$. By the Cauchy-Schwarz inequality, we have $2(a+b+c+d)^{2}=2(a+b+c+$ d) $\left(\frac{a^{2}+1}{a+b}+\frac{b^{2}+1}{b+c}+\frac{c^{2}+1}{c+d}+\frac{d^{2}+1}{d+a}\right) \geqslant\left(\sqrt{a^{2}+1}+\sqrt{b^{2}+1}+\sqrt{c^{2}+1}+\right.$ $\left.\sqrt{d^{2}+1}\right)^{2}$, which means $\sqrt{a^{2}+1}+\sqrt{b^{2}+1}+\sqrt{c^{2}+1}+\sqrt{d^{2}+1} \leqslant \sqrt{2}(a+b+c+$ d), equivalent to $\frac{1}{\cos s}+\frac{1}{\cos t}+\frac{1}{\cos u}+\frac{1}{\cos v} \leqslant \sqrt{2}\left(\frac{\sin s}{\cos s}+\frac{\sin t}{\cos t}+\frac{\sin u}{\cos u}+\frac{\sin v}{\cos v}\right)$.","20. Let $s, t, u \in\left(0, \frac{\pi}{2}\right)$, satisfying $s+t+u+v=\pi$, prove: $\frac{\sqrt{2} \sin s-1}{\cos s}+$
$$\frac{\sqrt{2} \sin t-1}{\cos t}+\frac{\sqrt{2} \sin u-1}{\cos u}+\frac{\sqrt{2} \sin v-1}{\cos v} \geqslant 0$$",,"import Mathlib

open Real Set
open scoped Real

/- 20. Let $s, t, u \in\left(0, \frac{\pi}{2}\right)$, satisfying $s+t+u+v=\pi$, prove: $\frac{\sqrt{2} \sin s-1}{\cos s}+$
$$\frac{\sqrt{2} \sin t-1}{\cos t}+\frac{\sqrt{2} \sin u-1}{\cos u}+\frac{\sqrt{2} \sin v-1}{\cos v} \geqslant 0$$ -/
theorem inequalities_601122 (s t u v : ℝ)
  (hs : s ∈ Ioo 0 (π/2)) (ht : t ∈ Ioo 0 (π/2)) (hu : u ∈ Ioo 0 (π/2))
  (hsum : s + t + u + v = π) :
  (sqrt 2 * sin s - 1)/cos s + (sqrt 2 * sin t - 1)/cos t + (sqrt 2 * sin u - 1)/cos u +
  (sqrt 2 * sin v - 1)/cos v ≥ 0 := by",,
26821f04-a750-584d-9690-d1cfa54c6508,MCQ,no,,no,yes,"[Solution] From the given, we know $\{x\}=[x]+1$, and $\{y\}=[y]+1$. Therefore, the given system of equations can be transformed into
$$
\begin{array}{ll} 
& \left\{\begin{array}{l}
3[x]+2[y]=16, \\
3[x]-[y]=1 .
\end{array}\right. \\
\text { Solving, we get } \\
\therefore \quad 2 \leqslant x<3, \quad \text { and } 5 \leqslant y<6 .
\end{array}
$$

Solving, we get

Therefore, the correct choice is $(C)$.","$33 \cdot 36$ If $\{a\}$ represents the smallest integer greater than $a$, such as $\{2.5\}=3, \{4\}=5, \{-1.5\}=-1$; and $[a]$ represents the largest integer not greater than $a$, such as $[2.5]=2, [4]=4, [-1.5]=-2$. Then, the solution to the system of equations
$$
\left\{\begin{array}{l}
3[x]+2\{y\}=18 \\
3\{x\}-[y]=4 .
\end{array}\right.
$$

is
(A) $\left\{\begin{array}{l}2<x \leqslant 3, \\ 5 \leqslant y<6\end{array}\right.$
(B) $\left\{\begin{array}{l}2 \leqslant x<3, \\ 5<y \leqslant 6\end{array}\right.$
(C) $\left\{\begin{array}{l}2 \leqslant x<3 \\ 5 \leqslant y<6\end{array}\right.$.
(D) $\left\{\begin{array}{l}2<x \leqslant 3, \\ 5<y \leqslant 6 .\end{array}\right.$
(8th ""Jinyun Cup"" Junior High School Mathematics Invitational Competition, 1991)",,"import Mathlib

/- $33 \cdot 36$ If $\{a\}$ represents the smallest integer greater than $a$, such as $\{2.5\}=3, \{4\}=5, \{-1.5\}=-1$; and $[a]$ represents the largest integer not greater than $a$, such as $[2.5]=2, [4]=4, [-1.5]=-2$. Then, the solution to the system of equations
$$
\left\{\begin{array}{l}
3[x]+2\{y\}=18 \\
3\{x\}-[y]=4 .
\end{array}\right.
$$

is
(A) $\left\{\begin{array}{l}2<x \leqslant 3, \\ 5 \leqslant y<6\end{array}\right.$
(B) $\left\{\begin{array}{l}2 \leqslant x<3, \\ 5<y \leqslant 6\end{array}\right.$
(C) $\left\{\begin{array}{l}2 \leqslant x<3 \\ 5 \leqslant y<6\end{array}\right.$.
(D) $\left\{\begin{array}{l}2<x \leqslant 3, \\ 5<y \leqslant 6 .\end{array}\right.$
(8th ""Jinyun Cup"" Junior High School Mathematics Invitational Competition, 1991) -/
theorem algebra_249426 {x y : ℝ} (hx : 2 ≤ x ∧ x < 3) (hy : 5 ≤ y ∧ y < 6) :
    3 * ⌊x⌋ + 2 * ⌈y⌉ = 18 ∧ 3 * ⌈x⌉ - ⌊y⌋ = 4 := by",,
9e90b7c5-4672-5ddc-bc65-dce8ed158a57,proof,no,,no,yes,"11. Given $a_{n+1}-1=a_{n}\left(a_{n}-1\right)$, hence $\frac{1}{a_{n}}=\frac{1}{a_{n}-1}-\frac{1}{a_{n+1}-1}, \sum_{i=1}^{2003} \frac{1}{a_{i}}=\frac{1}{a_{1}-1}-\frac{1}{a_{2004}-1}=1-$ $\frac{1}{a_{2004}-1}$. Using induction, it is easy to prove that $a_{n+1}>a_{n} \geqslant 2$, so $\sum_{i=1}^{2003} \frac{1}{a_{i}}$ $2003^{2003}$. Using induction, it is easy to prove that $a_{n+1}=a_{n} a_{n-1} \cdots a_{1}+1$, and $a_{n} a_{n-1} \cdots a_{1}>n^{n}(n \geqslant 1)$, thus the conclusion holds.","11. (2003 Girls' Mathematical Olympiad) The sequence $\left\{a_{n}\right\}$ is defined as follows: $a_{1}=2, a_{n+1}=a_{n}^{2}-a_{n}+1, n=$ $1,2,3, \cdots$ Prove: $1-\frac{1}{2^{2003}}<\frac{1}{a_{1}}+\frac{1}{a_{2}}+\cdots+\frac{1}{a_{2003}}<1$.",,"import Mathlib

open Real
open scoped BigOperators

/- 11. (2003 Girls' Mathematical Olympiad) The sequence $\left\{a_{n}\right\}$ is defined as follows: $a_{1}=2, a_{n+1}=a_{n}^{2}-a_{n}+1, n=$ $1,2,3, \cdots$ Prove: $1-\frac{1}{2^{2003}}<\frac{1}{a_{1}}+\frac{1}{a_{2}}+\cdots+\frac{1}{a_{2003}}<1$. -/
theorem algebra_234328 {a : ℕ → ℤ}
  (ha1 : a 1 = 2)
  (han : ∀ n ≥ 1, a (n + 1) = a n ^ 2 - a n + 1) :
  1 - 1 / 2 ^ 2003 < ∑ i in Finset.Icc 1 2003, 1 / a i ∧ ∑ i in Finset.Icc 1 2003, 1 / a i < 1 :=
",,
2c951fe4-7a0e-53e8-a698-d6748b7c5db0,proof,no,,no,yes,"Let $a_{\mathrm{k}}'$ be the number of red $k$-gons, $a'$ be the number of bounded red regions, and the number of segments into which the given lines are divided by their intersection points is $\sum \lambda(P) - n$ (see problem 25.10.1).

Each segment is a side of no more than one red polygon, so $3 a' \leq \sum_{k \geq 3} k a_{\mathrm{k}}' \leq \sum \lambda(P) - n$, with one inequality being achieved if and only if there are no red $k$-gons where $k>3$, and the other inequality being achieved if and only if every segment is a side of a red $k$-gon, i.e., every unbounded red region is an angle.

The number of bounded regions is $1-n+\sum(\lambda(P)-1)=c$ (see problem 25.11.1). Therefore, the number $b'$ of bounded blue regions is $c-a' \geq 1-n+\sum(\lambda(P)-1)-\left(\sum \lambda(P)-n\right) / 3=1-(2 n / 3)+\sum(2 \lambda(P) / 3-1)$. The colors of the $2 n$ unbounded regions alternate, so $b=b'+n \geq 1+(n / 3)+\sum(2 \lambda(P) / 3-1)$ and $a=a'+n \leq(2 n + \sum \lambda(P)) / 3$, which means $2 b-a \geq 2+\sum(\lambda(P)-2)$.","8,9

The parts into which the plane is divided by lines are painted red and blue so that adjacent parts are of different colors (see problem 27.1). Let $a$ be the number of red parts, $b$ be the number of blue parts. Prove that

$$
a \leq 2 b-2-\sum(\lambda(P)-2)
$$

where equality is achieved if and only if the red regions are triangles and angles.",,"import Mathlib

open Real
open scoped BigOperators

/- 8,9

The parts into which the plane is divided by lines are painted red and blue so that adjacent parts are of different colors (see problem 27.1). Let $a$ be the number of red parts, $b$ be the number of blue parts. Prove that

$$
a \leq 2 b-2-\sum(\lambda(P)-2)
$$

where equality is achieved if and only if the red regions are triangles and angles. -/
theorem other_246735 {a b : ℕ} (ha : a > 0) (hb : b > 0)
  (h : a + b = 2 * (a * b - 1)) :
  a ≤ 2 * b - 2 - ∑ p in (Finset.Icc 1 (a * b - 1)).filter (λ x => x % 2 = 0), (p / 2) := by",,
02baaf95-c284-5556-9bd2-bb3afae77d71,proof,no,,no,yes,"## Solution.

If we substitute $x=y=0$, we get $f(f(0))=0$. Also, for $x=y=1$, we get $f(f(1))=1$. Now, substituting $x=1$ and $y=0$, we get $f(1)=0$. From this, we conclude $f(0)=f(f(1))=1$. By substituting $y=0$, it follows that $f(f(x))=x$ for all $x \in \mathbb{R}$.

Finally, substituting $x=1$, we get

$$
f(1+y f(1))=f(f(y))-1+f(y)
$$

i.e., $f(y)=1-y$ for all $y \in \mathbb{R}$.

By direct verification, we see that $f(x)=1-x$ is indeed a solution since

$$
1-(x+y(1-x))=1-x-y+x y=1-x(1-y)-x+1-(y+1-x)
$$","## Task 1.

Determine all functions $f: \mathbb{R} \rightarrow \mathbb{R}$ such that for all $x, y \in \mathbb{R}$,

$$
f(x+y f(x))=f(x f(y))-x+f(y+f(x))
$$",,"import Mathlib

/- ## Task 1.

Determine all functions $f: \mathbb{R} \rightarrow \mathbb{R}$ such that for all $x, y \in \mathbb{R}$,

$$
f(x+y f(x))=f(x f(y))-x+f(y+f(x))
$$ -/
theorem algebra_249287 (f : ℝ → ℝ) :
    (∀ x y, f (x + y * f x) = f (x * f y) - x + f (y + f x)) ↔
    ∃ c, ∀ x, f x = c := by",,
a729f78f-3f6d-5a4a-bebf-fef298e4548e,MCQ,no,,no,yes,"We need to find two consecutive numbers the first of which is a multiple of 7 and the second of which is a multiple of 5 .

We try the multiples of 7 and the numbers after each.

Do 7 and 8 work? No, since 8 is not a multiple of 5 .

Do 14 and 15 work? Yes, since 15 is a multiple of 5.

This means that this year, Kiril is 15 years old.

So it will be 11 years until Kiril is 26 years old.

(Of course, Kiril could also be 50 years old or 85 years old this year, but then he would have already been 26 years old in the past.)

ANSWER: (A)","Last year, Kiril's age was a multiple of 7 .

This year, Kiril's age is a multiple of 5 .

In how many years will Kiril be 26 years old?
(A) 11
(B) 21
(C) 4
(D) 18
(E) 16",,"import Mathlib

/- Last year, Kiril's age was a multiple of 7 .

This year, Kiril's age is a multiple of 5 .

In how many years will Kiril be 26 years old?
(A) 11
(B) 21
(C) 4
(D) 18
(E) 16 -/
theorem number_theory_284043 (x : ℕ) (hx : x > 0) (h : (x - 1) % 7 = 0) (h' : x % 5 = 0) :
    ∃ n, x + n = 26 := by",,
ad6738de-394c-52e2-a5f3-bea35858a81f,proof,no,,no,yes,"$$
\begin{array}{l}
\text { Given the quadratic function } y=x^{2}+b x+a c. \\
\text { From } a^{2}+a b+a c=0. \\
\text { Therefore, the equation } a x^{2}+b x+c=0 \text { is a quadratic equation, and it has two distinct real roots } x_{1,2}=\frac{-b \pm \sqrt{b^{2}-4 a c}}{2 a}. \\
\text { Also, } \left(1-x_{1}\right)\left(1-x_{2}\right)=1-\left(x_{1}+x_{2}\right)+x_{1} x_{2} \\
=1+\frac{b}{a}+\frac{c}{a}=\frac{a^{2}+a b+a c}{a^{2}}<0 .
\end{array}
$$

This indicates that the two real roots $x_{1}$ and $x_{2}$ of the equation $a x^{2}+b x+c=0$, one is greater than 1, and the other is less than 1.","One, (20 points) Given $a^{2}+a b+a c<0$. Prove: the equation $a x^{2}+b x+c=0$ must have two distinct real roots, one greater than 1 and one less than 1.

",,"import Mathlib

/- One, (20 points) Given $a^{2}+a b+a c<0$. Prove: the equation $a x^{2}+b x+c=0$ must have two distinct real roots, one greater than 1 and one less than 1.

 -/
theorem algebra_311506 {a b c : ℝ} (ha : a ≠ 0) (h : a^2 + a * b + a * c < 0) :
    ∃ x1 x2 : ℝ, x1 ≠ x2 ∧ a * x1^2 + b * x1 + c = 0 ∧ a * x2^2 + b * x2 + c = 0 ∧
    x1 > 1 ∧ x2 < 1 := by",,
8fc5da50-8398-5295-bfd6-9036f7da4436,math-word-problem,no,,no,yes,"10. $-\frac{5}{27}$.

From the problem, we have
$$
\begin{array}{l}
x^{3}-x^{2}-x+m=(x-a)(x-b)(x-c) \\
=x^{3}-(a+b+c) x^{2}+(a b+b c+c a) x-a b c \text {. } \\
\text { Therefore, }\left\{\begin{array}{l}
a+b+c=1, \\
a b+b c+c a=-1, \\
m=-a b c .
\end{array}\right. \\
\end{array}
$$

From the system of equations, we get
$$
\begin{array}{l}
b c=-1-(a b+c a)=-1-a(b+c) \\
=-1-a(1-a)=a^{2}-a-1, \\
m=-a b c=-a^{3}+a^{2}+a . \\
\text { Also, } a^{2}+b^{2}+c^{2} \\
=(a+b+c)^{2}-2(a b+b c+c a)=3,
\end{array}
$$

Thus, at least one of $a^{2} \leqslant 1, b^{2} \leqslant 1, c^{2} \leqslant 1$ holds.
Without loss of generality, assume $a^{2} \leqslant 1$, i.e., $-1 \leqslant a \leqslant 1$.
Let $m=f(a)=-a^{3}+a^{2}+a$. Then
$$
\begin{array}{c}
f^{\prime}(a)=-3 a^{2}+2 a+1 \\
=-(3 a+1)(a-1) .
\end{array}
$$

Therefore, when $-10$.
Thus, $f(a)$ is a decreasing function on the interval $\left[-1,-\frac{1}{3}\right]$ and an increasing function on the interval $\left[-\frac{1}{3}, 1\right]$.
Hence, $m$ has a minimum value $f\left(-\frac{1}{3}\right)=-\frac{5}{27}$, at which point,
$$
a=-\frac{1}{3}, b=-\frac{1}{3}, c=\frac{5}{3}
$$

or $a=-\frac{1}{3}, b=\frac{5}{3}, c=-\frac{1}{3}$.","10. If $a$, $b$, $c$ are the three real roots of the equation
$$
x^{3}-x^{2}-x+m=0
$$

then the minimum value of $m$ is $\qquad$",,"import Mathlib

/- 10. If $a$, $b$, $c$ are the three real roots of the equation
$$
x^{3}-x^{2}-x+m=0
$$

then the minimum value of $m$ is $\qquad$ -/
theorem algebra_302974 (a b c m : ℝ) (ha : a^3 - a^2 - a + m = 0) (hb : b^3 - b^2 - b + m = 0)
    (hc : c^3 - c^2 - c + m = 0) :
    m ≥ -5/27 := by",,
c886ec4e-7d95-56c1-88c6-c5bb07394a63,math-word-problem,yes,yes,yes_generated,no,,"Determine the minimum width, in feet, of a rectangular area that must contain at least $100$ square feet, given that the length of the rectangle is $15$ feet longer than its width.","Let \(w\) be the width of the rectangular area in feet. According to the problem statement, the length of the rectangle is \(15\) feet longer than its width, so the length is \(w + 15\) feet. The area of the rectangle, given by length times width, is at least \(100\) square feet. As a physical dimension, the width \(w\) must be a positive real number.

We are given the following information:
1. \(w > 0\)
2. \((w + 15) \cdot w \geq 100\)

Our goal is to prove that \(w \geq 5\).

We begin with the inequality for the area:
\[ (w + 15) \cdot w \geq 100 \]

Expanding the left side of the inequality, we obtain:
\[ w^2 + 15w \geq 100 \]

By subtracting 100 from both sides, we can rearrange this into the standard form of a quadratic inequality:
\[ w^2 + 15w - 100 \geq 0 \]

Next, we factor the quadratic expression on the left-hand side. We look for two numbers that multiply to \(-100\) and add to \(15\). These numbers are \(20\) and \(-5\). Thus, the factored form of the inequality is:
\[ (w + 20)(w - 5) \geq 0 \]

We are given that \(w > 0\). This implies that the factor \(w + 20\) must be strictly positive, since \(w + 20 > 0 + 20 = 20\).

Now, we have a product of two terms, \((w + 20)\) and \((w - 5)\), which is greater than or equal to zero. Since we have established that the first term, \((w + 20)\), is positive, the second term, \((w - 5)\), must be non-negative for their product to be non-negative. If \((w - 5)\) were negative, the product would be negative, which would be a contradiction.

Therefore, it must be the case that:
\[ w - 5 \geq 0 \]

Adding 5 to both sides of this inequality yields:
\[ w \geq 5 \]

This completes the proof that the minimum width of the rectangle is \(5\) feet.","import Mathlib

/- Determine the minimum width, in feet, of a rectangular area that must contain at least $100$ square feet, given that the length of the rectangle is $15$ feet longer than its width. -/
theorem algebra_1364 (w : ℝ) (hw : w > 0) (h : (w + 15) * w ≥ 100) :
    w ≥ 5 := by","import Mathlib

theorem algebra_1364 (w : ℝ) (hw : w > 0) (h : (w + 15) * w ≥ 100) :
    w ≥ 5 := by 
  nlinarith [sq_nonneg (w - 5), sq_nonneg (w + 20), hw]",
67536ca5-4cd3-53fe-a91e-5855499aea3d,math-word-problem,no,,no,yes,": α  30.375, then y'' has no zeros and hence y' is strictly monotonically increasing. Hence no line cuts the curve in more than two points (if a line gradient k cut the curve at x = a, b and c, with a  b.] It remains to consider the case α = 30.375. In this case y'' has a single zero at x = 2.25. In this case there is no point of inflection. The gradient is monotonic and hence a line can only cut the curve in two points. [We cannot have degeneracy with infinitely many solutions because we are dealing with a polynomial which has at most 4 solutions.] Putnam 1994 © John Scholes jscholes@kalva.demon.co.uk 12 Dec 1998",Putnam 1994 Problem B2 For which real α does the curve y = x 4 + 9x 3 + α x 2 + 9x + 4 contain four collinear points? Solution,,"import Mathlib

/- Putnam 1994 Problem B2 For which real α does the curve y = x 4 + 9x 3 + α x 2 + 9x + 4 contain four collinear points? Solution -/
theorem algebra_124121 (α : ℝ) :
    (∃ x1 x2 x3 x4 : ℝ, x1 ≠ x2 ∧ x1 ≠ x3 ∧ x1 ≠ x4 ∧ x2 ≠ x3 ∧ x2 ≠ x4 ∧ x3 ≠ x4 ∧
      ∃ m c : ℝ, ∀ x : ℝ, x = x1 ∨ x = x2 ∨ x = x3 ∨ x = x4 →
        (x ^ 4 + 9 * x ^ 3 + α * x ^ 2 + 9 * x + 4) = m * x + c) ↔
    α = 30.375 := by",,
