uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
3f574b2e-27de-559b-bf2a-299d41745832,math-word-problem,no,,no,yes,"Solution. The mechanical system ""Earth-athlete-net"" $x_{2}-?$ can be considered closed. According to the law of conservation of energy, when the athlete jumps, his potential energy should completely transform into the energy of the elastic deformation of the net: $m_{2} g\left(h_{2}+x_{2}\right)=\frac{k x_{2}^{2}}{2} ;$
$m_{1} g\left(h_{1}+x_{1}\right)=\frac{k x_{1}^{2}}{2} ;$

$\frac{m_{2}}{m_{1}} \cdot \frac{\left(h_{2}+x_{2}\right)}{\left(h_{1}+x_{1}\right)}=\frac{x_{2}^{2}}{x_{1}^{2}} ;$

$\frac{45}{78.75} \cdot \frac{\left(29+x_{2}\right)}{(15+1)}=x_{2}^{2}$;

$\frac{\left(29+x_{2}\right)}{16}=\frac{x_{2}^{2} \cdot 78.75}{45} ;$

$29+x_{2}=x_{2}^{2} \cdot 1.75 \cdot 16$

$28 x_{2}^{2}-x_{2}-29=0$

$D=1+4 \cdot 28 \cdot 29=3249=57^{2}$

$x_{2}=\frac{1+57}{56} \approx 1.04 \mathrm{M}$.

3. Mass spectrometry is one of the most precise methods of substance identification, used in almost all areas of human activity: pharmaceuticals, medicine, ecology,

![](https://cdn.mathpix.com/cropped/2024_05_06_b0c760bc4b9ab1ab7326g-19.jpg?height=405&width=597&top_left_y=2202&top_left_x=1118)
oil and gas industry, nuclear energy. It is a kind of ""weighing"" of molecules: components are ionized, and then the mass-to-charge ratio of the ions is determined. It turned out that when separating ions with comparable mass, for example, two isotopes of argon ( ${ }^{36} \mathrm{Ar}$ and ${ }^{38} \mathrm{Ar}$ ), difficulties arise. Calculate the radius of curvature required for these particles to be 1.2 mm apart.

Ions, after passing through crossed electric and magnetic fields, and after the velocity selector, enter only the magnetic field and move along the arc of a circle.

$\left\{\begin{array}{c}v=\frac{E}{B} \\ q v B^{\prime}=\frac{m v^{2}}{R}\end{array} \rightarrow m=\frac{q B B^{\prime} R}{E}\right.$.

$x=D_{2}-D_{1}=2\left(R_{2}-R_{1}\right)$

All quantities except $R$ in formula (1) are determined by the parameters of the setup, therefore, for particles with the same charge, it is valid

$\frac{R_{2}}{R_{1}}=\frac{m_{2}}{m_{1}}=38 / 36=1.056$

$R_{2}-R_{1}=\frac{x}{2}=0.6(\mathrm{MM})$

$0.6+R_{1}=1.056 R_{1}$

$R_{1}=10.7$ mm

$R_{2}=11.3 \mathrm{Mm}$","2. An athlete with a mass of 78.75 kg is testing a net used by firefighters to save people. The net sags by 100 cm when the athlete jumps from a height of 15 m. Assuming the net behaves elastically like a spring, calculate how much it will sag when a person with a mass of 45 kg jumps from a height of 29 m.

Given:

$m_{1}=78.75$ kg;

$x_{1}=1 \mathrm{~m} ;$

$h_{1}=15 \mathrm{~m} ;$

$m_{2}=45 \mathbf{~ kg ; ~}$

$h_{2}=29 \mathrm{~m}:$",,"import Mathlib

/- 2. An athlete with a mass of 78.75 kg is testing a net used by firefighters to save people. The net sags by 100 cm when the athlete jumps from a height of 15 m. Assuming the net behaves elastically like a spring, calculate how much it will sag when a person with a mass of 45 kg jumps from a height of 29 m.

Given:

$m_{1}=78.75$ kg;

$x_{1}=1 \mathrm{~m} ;$

$h_{1}=15 \mathrm{~m} ;$

$m_{2}=45 \mathbf{~ kg ; ~}$

$h_{2}=29 \mathrm{~m}:$ -/
theorem algebra_186236 (m1 m2 h1 h2 : ℝ) (x1 : ℝ)
    (hm1 : m1 = 78.75) (hx1 : x1 = 1) (hh1 : h1 = 15) (hm2 : m2 = 45) (hh2 : h2 = 29) :
    x2 = 11 := by",,
3bfa43aa-7439-53b2-94e7-b05d73838bec,math-word-problem,no,,no,yes,"Solve: Fill in $\pi$. Reason: Let the pair of numbers $(a, b)$ satisfy the requirement, i.e., the equation $x^{2}+2 b x+1=2 a(x+b)$ has no real roots.
Thus, $\Delta=[2(b-a)]^{2}-4(1-2 a b)<0$, which gives
$$
a^{2}+b^{2}<1 \text {. }
$$

In the $a O b$ plane, the set of points $(a, b)$ that satisfy this condition forms the interior region of the unit circle (excluding the boundary). Therefore, the area of the figure $S$ is $\pi \times 1^{2}=\pi$.","Example 11 (2002 Anhui Province Competition Question) Given the functions $f(x)=x^{2}+2 b x+1$ and $g(x)=2 a(x+b)$, where $x$, $a$, and $b$ are all real numbers, the set of real number pairs $(a, b)$ that make the graphs of $y=f(x)$ and $y=g(x)$ not intersect in the $x O y$ plane is denoted as $A$. Then, the area of the figure $S$ represented by $A$ in the $a O b$ plane is $\qquad$.

---

The translation preserves the original text's formatting and structure.",,"import Mathlib

open Real Set
open scoped BigOperators

/- Example 11 (2002 Anhui Province Competition Question) Given the functions $f(x)=x^{2}+2 b x+1$ and $g(x)=2 a(x+b)$, where $x$, $a$, and $b$ are all real numbers, the set of real number pairs $(a, b)$ that make the graphs of $y=f(x)$ and $y=g(x)$ not intersect in the $x O y$ plane is denoted as $A$. Then, the area of the figure $S$ represented by $A$ in the $a O b$ plane is $\qquad$.

---

The translation preserves the original text's formatting and structure. -/
theorem algebra_144051 :
  (MeasureTheory.volume {(a, b) : ℝ × ℝ | ¬∃ x : ℝ, x^2 + 2 * b * x + 1 = 2 * a * (x + b)}).toReal = Real.pi := by",,
f7feda9e-7933-5d24-9f68-9b7866caa3b8,proof,no,,no,yes,"$$
\begin{aligned}
& \text{It is known that } a^{2}+b^{2}+c^{2}+4 a b c a^{2}+b^{2}+c^{2}+4 a b c .
\end{aligned}
$$

Now consider the lower bound of $a^{2}+b^{2}+c^{2}+4 a b c$. Without loss of generality, assume $a \geqslant b \geqslant c > 0$, then from $a+b+c=1$ we get $a+b, \frac{1}{2}, c$ form an arithmetic sequence. Therefore, we can let $a+b=\frac{1}{2}+d, c=\frac{1}{2}-d$. Thus, from $a+b \geqslant 2 c > 0$ we derive $\frac{1}{6} \leqslant d < \frac{1}{2}$. Hence,
$$
\begin{array}{l}
a^{2}+b^{2}+c^{2}+4 a b c=\frac{1}{2}+2 d^{2}-4 a b d \\
\geqslant \frac{1}{2}+2 d^{2}-4\left(\frac{\frac{1}{2}+d}{2}\right)^{2} d \\
=\frac{1}{2}-\frac{1}{2} \times 2 d \times\left(\frac{1}{2}-d\right)^{2} \\
\geqslant \frac{1}{2}-\frac{1}{2}\left[\frac{2 d+\left(\frac{1}{2}-d\right)+\left(\frac{1}{2}-d\right)}{3}\right]^{3} \\
=\frac{13}{27} .
\end{array}
$$

Equality holds if and only if $a=b, d=\frac{1}{6}$, i.e., $a=b=c=\frac{1}{3}$.","Five. (20 points) Given $a, b, c \in \mathbf{R}^{+}$, and $a+b+c=1$. Prove:
$$
\frac{13}{27} \leqslant a^{2}+b^{2}+c^{2}+4 a b c<1 .
$$",,"import Mathlib

/- Five. (20 points) Given $a, b, c \in \mathbf{R}^{+}$, and $a+b+c=1$. Prove:
$$
\frac{13}{27} \leqslant a^{2}+b^{2}+c^{2}+4 a b c<1 .
$$ -/
theorem inequalities_301813 (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c)
    (h : a + b + c = 1) :
    13 / 27 ≤ a^2 + b^2 + c^2 + 4 * a * b * c ∧ a^2 + b^2 + c^2 + 4 * a * b * c < 1 := by",,
090000db-3cd7-5e58-aad5-841c69e21504,math-word-problem,no,,no,yes,"1. **Claim**: We claim that \( n \) has the desired property if and only if \( n \equiv 1 \pmod{8} \).

2. **Necessity**: First, we need to show that if \( n \) has the desired property, then \( n \equiv 1 \pmod{8} \).

   - Consider the equation \( x_1^2 + x_2^2 + \cdots + x_n^2 = n^4 \).
   - Since \( x_i \) are odd integers, \( x_i^2 \equiv 1 \pmod{8} \) for each \( i \).
   - Therefore, \( x_1^2 + x_2^2 + \cdots + x_n^2 \equiv n \pmod{8} \).
   - On the other hand, \( n^4 \equiv 1 \pmod{8} \) because \( n \) is odd and \( n^4 \equiv 1^4 \equiv 1 \pmod{8} \).
   - Hence, \( n \equiv 1 \pmod{8} \).

3. **Sufficiency**: Next, we need to show that if \( n \equiv 1 \pmod{8} \), then there exist \( n \) odd integers \( x_1, x_2, \ldots, x_n \) such that \( x_1^2 + x_2^2 + \cdots + x_n^2 = n^4 \).

   - Assume \( n = 8k + 1 \) for some natural number \( k \).
   - We need to construct \( n \) odd integers \( x_1, x_2, \ldots, x_n \) such that their squares sum to \( n^4 \).
   - Consider the following construction:
     \[
     \begin{aligned}
     &a_1 = n^2 - 2, \\
     &a_2 = 2n - 1, \\
     &a_3 = a_4 = \cdots = a_{3k+2} = 3, \\
     &a_{3k+3} = a_{3k+4} = \cdots = a_{8k+1} = 1.
     \end{aligned}
     \]
   - We need to verify that the sum of the squares of these integers equals \( n^4 \):
     \[
     \begin{aligned}
     &a_1^2 + a_2^2 + \sum_{i=3}^{3k+2} a_i^2 + \sum_{i=3k+3}^{8k+1} a_i^2 \\
     &= (n^2 - 2)^2 + (2n - 1)^2 + (3k \cdot 3^2) + ((5k + 1) \cdot 1^2) \\
     &= (n^2 - 2)^2 + (2n - 1)^2 + 9k + (5k + 1) \\
     &= n^4 - 4n^2 + 4 + 4n^2 - 4n + 1 + 9k + 5k + 1 \\
     &= n^4 + 6k + 6k + 2 \\
     &= n^4.
     \end{aligned}
     \]
   - This construction works, and thus \( n \equiv 1 \pmod{8} \) is sufficient.

Therefore, the proof is complete.

The final answer is \( \boxed{ n \equiv 1 \pmod{8} } \).","Find all the odd positive integers $n$ such that there are $n$ odd integers $x_1, x_2,..., x_n$ such that
$$x_1^2+x_2^2+...+x_n^2=n^4$$",,"import Mathlib

/- Find all the odd positive integers $n$ such that there are $n$ odd integers $x_1, x_2,..., x_n$ such that
$$x_1^2+x_2^2+...+x_n^2=n^4$$ -/
theorem number_theory_39068 (n : ℕ) :
    Odd n ∧ ∃ x : Finset.Icc 1 n → ℤ,
      (∀ i, Odd (x i)) ∧
      (∑ i, (x i)^2 = n^4) ↔ n ≡ 1 [MOD 8] := by",,
5a29990a-af96-5e06-ad94-0899ce4f0713,proof,no,,no,yes,"1. Let \( a \) and \( b \) be positive integers such that \( a^3 + b^3 \) is the square of an integer. We need to show that \( a + b \) is not a product of two different prime numbers.
2. Assume for contradiction that \( a + b = pq \), where \( p \) and \( q \) are distinct prime numbers.
3. We know that:
   \[
   a^3 + b^3 = (a + b)(a^2 - ab + b^2)
   \]
   Since \( a^3 + b^3 \) is a perfect square, let \( a^3 + b^3 = u^2 \) for some integer \( u \).
4. Substituting \( a + b = pq \) into the equation, we get:
   \[
   pq(a^2 - ab + b^2) = u^2
   \]
   Let \( a + b = pq \). Then:
   \[
   a^3 + b^3 = (a + b)(a^2 - ab + b^2) = pq(a^2 - ab + b^2) = u^2
   \]
5. Since \( pq \) is a product of two distinct primes, \( pq \) must divide \( u^2 \). Therefore, both \( p \) and \( q \) must divide \( u \).
6. Let \( u = kpq \) for some integer \( k \). Then:
   \[
   pq(a^2 - ab + b^2) = (kpq)^2 = k^2 p^2 q^2
   \]
   Dividing both sides by \( pq \), we get:
   \[
   a^2 - ab + b^2 = k^2 pq
   \]
7. Since \( p \) and \( q \) are distinct primes, \( p \) must divide \( a \) or \( b \), and \( q \) must divide \( a \) or \( b \). Without loss of generality, assume \( p \mid a \) and \( q \mid b \).
8. Let \( a = mp \) and \( b = nq \) for some integers \( m \) and \( n \). Then:
   \[
   a + b = mp + nq = pq
   \]
   This implies:
   \[
   m + n = q
   \]
   and:
   \[
   a^2 - ab + b^2 = (mp)^2 - (mp)(nq) + (nq)^2 = m^2 p^2 - mn pq + n^2 q^2
   \]
9. Substituting \( a = mp \) and \( b = nq \) into the equation \( a^2 - ab + b^2 = k^2 pq \), we get:
   \[
   m^2 p^2 - mn pq + n^2 q^2 = k^2 pq
   \]
10. Since \( p \) and \( q \) are distinct primes, the equation \( m^2 p^2 - mn pq + n^2 q^2 = k^2 pq \) must hold for some integer \( k \). However, this leads to a contradiction because it implies that \( p \) and \( q \) must divide each other, which is impossible since they are distinct primes.
11. Therefore, our initial assumption that \( a + b = pq \) is false. Hence, \( a + b \) cannot be a product of two different prime numbers.

\(\blacksquare\)","Let $a$ and $b$ be positive integers. Show that if $a^3+b^3$ is the square of an integer, then $a + b$ is not a product of two different prime numbers.",,"import Mathlib

/- Let $a$ and $b$ be positive integers. Show that if $a^3+b^3$ is the square of an integer, then $a + b$ is not a product of two different prime numbers. -/
theorem number_theory_65772 (a b : ℕ) (_ : 0 < a) (hb : 0 < b)
    (h : ∃ n, n^2 = a^3 + b^3) :
    ¬∃ p q, p.Prime ∧ q.Prime ∧ p ≠ q ∧ p * q = a + b := by",,
9e54209f-71b2-5fc6-bd25-d75a5fe17eaf,math-word-problem,no,,no,yes,$2 . \sqrt{3}$ or $\frac{1}{\sqrt{3}}$,"2. Given that $x, y$ are positive numbers, and $\frac{\sin \theta}{x}=\frac{\cos \theta}{y}, \frac{\cos ^{2} \theta}{x^{2}}$ $+\frac{\sin ^{2} \theta}{y^{2}}=\frac{10}{3\left(x^{2}+y^{2}\right)}$. Then the value of $\frac{x}{y}$ is $\qquad$.",,"import Mathlib

open Real Set
open scoped Real

/- 2. Given that $x, y$ are positive numbers, and $\frac{\sin \theta}{x}=\frac{\cos \theta}{y}, \frac{\cos ^{2} \theta}{x^{2}}$ $+\frac{\sin ^{2} \theta}{y^{2}}=\frac{10}{3\left(x^{2}+y^{2}\right)}$. Then the value of $\frac{x}{y}$ is $\qquad$. -/
theorem algebra_314411 (θ : ℝ) (x y : ℝ) (hx : 0 < x) (hy : 0 < y)
  (h₁ : sin θ / x = cos θ / y) (h₂ : cos θ ^ 2 / x ^ 2 + sin θ ^ 2 / y ^ 2 = 10 / (3 * (x ^ 2 + y ^ 2))) :
  x / y = 2 * sqrt 3 ∨ x / y = 1 / sqrt 3 := by",,
e7f48591-fd2c-5b66-899f-ff5009907fa3,math-word-problem,yes,yes,yes_generated,yes,"2. If $60=a-b$ holds, then it follows that $a \geqslant 61$, so $b$ and $c$ can be at most $100-61-1=38$. Therefore, the difference between the numbers $b$ and $c$ is at most $38-1=37$. Thus, for the condition of the problem to be satisfied, the only possibility is that the difference between the numbers $a$ and $c$ is 38, i.e., since $a$ is clearly greater than $c$, we have $38=a-c$. Now substituting $b=a-60$ and $c=a-38$ into $a+b+c=100$ gives $3a=198$, i.e., $a=66, b=6$ and $c=28$.","2. Let $a, b$, and $c$ be natural numbers whose sum is equal to 100. Consider all differences between any two of these three numbers. If it is known that one of these differences is equal to 60 and one is equal to 38, determine the numbers $a, b$, and $c$.","We are given that $a, b, c$ are natural numbers satisfying the following equations:
1. $a + b + c = 100$
2. $|a - b| = 60$
3. $|a - c| = 38$

To solve this system, we will work over the integers, which allows us to resolve the absolute value expressions. The first equation holds for integers as well: $a + b + c = 100$.

From the second equation, $|a - b| = 60$, we have two possibilities:
- $a - b = 60$
- $a - b = -60$

From the third equation, $|a - c| = 38$, we also have two possibilities:
- $a - c = 38$
- $a - c = -38$

We now analyze the four cases that arise from combining these possibilities.

**Case 1: $a - b = 60$ and $a - c = 38$.**
From these two equations, we can express $b$ and $c$ in terms of $a$:
- $b = a - 60$
- $c = a - 38$

Substituting these into the sum equation $a + b + c = 100$:
$a + (a - 60) + (a - 38) = 100$
$3a - 98 = 100$
$3a = 198$
$a = 66$

Now, we can find the values for $b$ and $c$:
$b = 66 - 60 = 6$
$c = 66 - 38 = 28$

The solution $(a, b, c) = (66, 6, 28)$ consists of natural numbers and satisfies all initial conditions.

**Case 2: $a - b = 60$ and $a - c = -38$.**
We express $b$ and $c$ in terms of $a$:
- $b = a - 60$
- $c = a + 38$

Substituting into the sum equation:
$a + (a - 60) + (a + 38) = 100$
$3a - 22 = 100$
$3a = 122$
This equation has no integer solution for $a$, since 122 is not divisible by 3. Thus, this case is impossible.

**Case 3: $a - b = -60$ and $a - c = 38$.**
We express $b$ and $c$ in terms of $a$:
- $b = a + 60$
- $c = a - 38$

Substituting into the sum equation:
$a + (a + 60) + (a - 38) = 100$
$3a + 22 = 100$
$3a = 78$
$a = 26$

Now, we find the value for $c$:
$c = 26 - 38 = -12$
Since $c$ must be a natural number, this case is impossible.

**Case 4: $a - b = -60$ and $a - c = -38$.**
We express $b$ and $c$ in terms of $a$:
- $b = a + 60$
- $c = a + 38$

Substituting into the sum equation:
$a + (a + 60) + (a + 38) = 100$
$3a + 98 = 100$
$3a = 2$
This equation has no integer solution for $a$. Thus, this case is impossible.

Having exhausted all possibilities, we find that only the first case yields a valid solution. Therefore, the unique solution is $a = 66$, $b = 6$, and $c = 28$.","import Mathlib

/- 2. Let $a, b$, and $c$ be natural numbers whose sum is equal to 100. Consider all differences between any two of these three numbers. If it is known that one of these differences is equal to 60 and one is equal to 38, determine the numbers $a, b$, and $c$. -/
theorem number_theory_107960 (a b c : ℕ) (h₀ : a + b + c = 100)
    (h₁ : |(a : ℤ) - b| = 60) (h₂ : |(a : ℤ) - c| = 38) :
    a = 66 ∧ b = 6 ∧ c = 28 := by","import Mathlib

theorem number_theory_107960 (a b c : ℕ) (h₀ : a + b + c = 100)
    (h₁ : |(a : ℤ) - b| = 60) (h₂ : |(a : ℤ) - c| = 38) :
    a = 66 ∧ b = 6 ∧ c = 28 := by
  have h3 : (a : ℤ) + (b : ℤ) + (c : ℤ) = 100 := by
    norm_num
    omega
  have h4 : (a : ℤ) - b = 60 ∨ (a : ℤ) - b = -60 := by
    simpa [abs_eq] using h₁
  have h5 : (a : ℤ) - c = 38 ∨ (a : ℤ) - c = -38 := by
    simpa [abs_eq] using h₂
  rcases h4 with h4 | h4
  · -- Case where (a : ℤ) - b = 60
    rcases h5 with h5 | h5
    · -- Case where (a : ℤ) - c = 38
      have ha : (a : ℤ) = (b : ℤ) + 60 := by linarith
      have ha2 : (a : ℤ) = (c : ℤ) + 38 := by linarith
      have hb : (b : ℤ) = (c : ℤ) - 22 := by linarith
      have h6 : (a : ℤ) + (b : ℤ) + (c : ℤ) = 100 := by
        norm_num
        omega
      have hc : (c : ℤ) = 28 := by
        nlinarith
      have hb2 : (b : ℤ) = 6 := by
        linarith
      have ha3 : (a : ℤ) = 66 := by
        linarith
      have ha4 : a = 66 := by
        norm_num at ha3 ⊢
        exact_mod_cast ha3
      have hb3 : b = 6 := by
        norm_num at hb2 ⊢
        exact_mod_cast hb2
      have hc2 : c = 28 := by
        norm_num at hc ⊢
        exact_mod_cast hc
      exact ⟨ha4, hb3, hc2⟩
    · -- Case where (a : ℤ) - c = -38
      have ha : (a : ℤ) = (b : ℤ) + 60 := by linarith
      have hc : (c : ℤ) = (a : ℤ) + 38 := by linarith
      have h6 : (a : ℤ) + (b : ℤ) + (c : ℤ) = 100 := by
        norm_num
        omega
      omega
  · -- Case where (a : ℤ) - b = -60
    rcases h5 with h5 | h5
    · -- Case where (a : ℤ) - c = 38
      have hb : (b : ℤ) = (a : ℤ) + 60 := by linarith
      have ha2 : (a : ℤ) = (c : ℤ) + 38 := by linarith
      have h6 : (a : ℤ) + (b : ℤ) + (c : ℤ) = 100 := by
        norm_num
        omega
      omega
    · -- Case where (a : ℤ) - c = -38
      have hb : (b : ℤ) = (a : ℤ) + 60 := by linarith
      have hc : (c : ℤ) = (a : ℤ) + 38 := by linarith
      have h6 : (a : ℤ) + (b : ℤ) + (c : ℤ) = 100 := by
        norm_num
        omega
      omega",
04958ad8-3e57-54b0-a611-e9f7118764cc,proof,no,,no,yes,"Solution. Let an arbitrary number $\varepsilon>0$ be given. We will show that there exists a number $N$ such that $\left|z_{n}-\right| \mid\frac{\sqrt{2}}{\varepsilon}-1$. Therefore, we can take

$$
N=N(\varepsilon)=\left[\frac{\sqrt{2}}{\varepsilon}-1\right]+1
$$

Here the symbol $[x]$ denotes the integer part of the real number $x$.","Example 1. Prove that the sequence

$$
z_{n}=\frac{n-i}{n+1}, \quad n=1,2 ; \ldots
$$

has the limit $a=1$.",,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- Example 1. Prove that the sequence

$$
z_{n}=\frac{n-i}{n+1}, \quad n=1,2 ; \ldots
$$

has the limit $a=1$. -/
theorem algebra_146155 (z : ℕ → ℂ) (hz : ∀ n, z n = (n - I) / (n + 1)) :
  Tendsto z atTop (𝓝 1) :=
",,
2674bae9-5f8d-5a80-b845-9614a855c2a0,math-word-problem,yes,yes,yes_generated,no,,"There are two boxes $A$ and $B$ containing different numbers of two types of small balls, and the total weight of the balls in both boxes is the same. Simultaneously, one ball is taken from each of the $A$ and $B$ boxes and placed into box $C$, which is considered one operation. Box $C$ starts empty, and after $50$ operations, the total weight of the balls in box $C$ is the same as in box $B$. After another $25$ operations, the total weight of the balls in box $C$ is the same as in box $A$. The operations continue until one of the boxes $A$ or $B$ is empty, at which point the total weight of the remaining balls in boxes $A$ and $B$ is $48$ grams. What is the total weight of the balls in box $C$ at this time?","We are given a set of hypotheses concerning three natural numbers, `a`, `b`, and `c`. We aim to prove that `c = 80` based on these hypotheses. The proof proceeds by showing that the given hypotheses are mutually inconsistent, leading to a contradiction. From a contradiction, any statement can be logically derived.

Let us consider the following two hypotheses:
1. `50 * (a + b) = 25 * (a + b) + 48`
2. `50 * (a + b) + 25 * (a + b) = 48`

We can simplify the first equation. By subtracting `25 * (a + b)` from both sides, we get:
`50 * (a + b) - 25 * (a + b) = 48`
which simplifies to:
`(A) 25 * (a + b) = 48`

Next, we simplify the second equation. By combining the terms on the left-hand side, we get:
`(50 + 25) * (a + b) = 48`
which simplifies to:
`(B) 75 * (a + b) = 48`

Now we have two derived equations that must hold true based on the initial hypotheses. Let's take equation (A) and multiply both sides by 3:
`3 * (25 * (a + b)) = 3 * 48`
`75 * (a + b) = 144`

This new statement, `75 * (a + b) = 144`, is in direct contradiction with equation (B), which states that `75 * (a + b) = 48`. If both were true, it would imply that `144 = 48`, which is false.

Since the set of initial hypotheses leads to a logical contradiction, the premises cannot all be true. In such a case, any conclusion drawn from these premises is considered vacuously true. Therefore, we can conclude that `c = 80`.","import Mathlib

/- There are two boxes $A$ and $B$ containing different numbers of two types of small balls, and the total weight of the balls in both boxes is the same. Simultaneously, one ball is taken from each of the $A$ and $B$ boxes and placed into box $C$, which is considered one operation. Box $C$ starts empty, and after $50$ operations, the total weight of the balls in box $C$ is the same as in box $B$. After another $25$ operations, the total weight of the balls in box $C$ is the same as in box $A$. The operations continue until one of the boxes $A$ or $B$ is empty, at which point the total weight of the remaining balls in boxes $A$ and $B$ is $48$ grams. What is the total weight of the balls in box $C$ at this time? -/
theorem algebra_128 {a b c : ℕ} (h₀ : a ≠ 0) (h₁ : b ≠ 0) (h₂ : c ≠ 0) (h₃ : a < b) (h₄ : a + b = c * 2) (h₅ : 50 * (a + b) = 25 * (a + b) + 48) (h₆ : 50 * (a + b) + 25 * (a + b) = 48): c = 80 := by","import Mathlib

theorem algebra_128 {a b c : ℕ} (h₀ : a ≠ 0) (h₁ : b ≠ 0) (h₂ : c ≠ 0) (h₃ : a < b) (h₄ : a + b = c * 2) (h₅ : 50 * (a + b) = 25 * (a + b) + 48) (h₆ : 50 * (a + b) + 25 * (a + b) = 48): c = 80 := by
  omega",
a909bfa8-e5f1-55b6-982b-148ca2f29768,proof,no,,no,no,,"Prove that if $A,B,$ and $C$ are angles of a triangle measured in radians then $A \cos B +\sin A \cos C >0.$",,"import Mathlib

open Real Set
open scoped Real

/- Prove that if $A,B,$ and $C$ are angles of a triangle measured in radians then $A \cos B +\sin A \cos C >0.$ -/
theorem inequalities_35685 (A B C : Real) (hA : A ∈ Ioo 0 π)
  (hB : B ∈ Ioo 0 π) (hC : C ∈ Ioo 0 π) (hABC : A + B + C = π) :
  A * cos B + sin A * cos C > 0 := by",,
