uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
c10dc22d-5f3e-52a8-9bab-3d1fa29386f4,math-word-problem,yes,yes,yes_generated,no,,"The number of red containers is equal to the number of black containers. The original plan was for Team A to transport the red containers and Team B to transport the black containers, with each container costing $240$ yuan to transport. Due to Team B mistakenly transporting $7$ red containers, after Team A finished transporting the red containers, they also transported an additional $9$ black containers, completing the task together with Team B. How much more did Team A earn in transportation fees compared to Team B?","We are given two premises for natural numbers `n` and `m`:
1. `n = m`
2. `240 * n = 240 * m + 240 * 9`

Our goal is to prove that `240 * n - 240 * m = 960` based on these premises.

Let us examine the consequences of the given premises. We can use the first premise, `n = m`, to substitute `n` for `m` in the second premise.
Doing so transforms the second equation into:
`240 * n = 240 * n + 240 * 9`

By subtracting `240 * n` from both sides of this equation, we arrive at:
`0 = 240 * 9`

Calculating the product on the right side gives:
`0 = 2160`

This is a contradiction, as `0` is not equal to `2160`. The fact that the given premises logically lead to a false statement means that the premises themselves are inconsistent. According to the principles of classical logic, any statement can be proven from a set of contradictory premises.

Therefore, the statement `240 * n - 240 * m = 960` is a valid logical deduction from the given information.","import Mathlib

/- The number of red containers is equal to the number of black containers. The original plan was for Team A to transport the red containers and Team B to transport the black containers, with each container costing $240$ yuan to transport. Due to Team B mistakenly transporting $7$ red containers, after Team A finished transporting the red containers, they also transported an additional $9$ black containers, completing the task together with Team B. How much more did Team A earn in transportation fees compared to Team B? -/
theorem algebra_835 {n m : ℕ} (h1 : n = m) (h2 : 240 * n = 240 * m + 240 * 9) :
    240 * n - 240 * m = 960 := by","import Mathlib

theorem algebra_835 {n m : ℕ} (h1 : n = m) (h2 : 240 * n = 240 * m + 240 * 9) :
    240 * n - 240 * m = 960 := by
  omega",
96cf8159-f88a-5307-b069-2035a6a56203,math-word-problem,yes,yes,yes_generated,no,,"If $k^4 < 10^6$, what is the smallest possible integer value of $k$?","We want to find the smallest integer $k$ such that $k^4 < 10^6$. Let $S$ be the set of such integers, i.e., $S = \{k \in \mathbb{Z} \mid k^4 < 10^6\}$. We will show that $-31$ is the least element of this set. To do this, we must prove two things:
1.  $-31$ is in the set $S$.
2.  For any integer $k$ in $S$, we have $-31 \le k$.

**Part 1: Membership**
First, we verify that $-31$ belongs to the set $S$. We compute the value of $(-31)^4$:
$(-31)^4 = ((-31)^2)^2 = 961^2 = 923,521$.
The condition for membership is $k^4 < 10^6$, which is $1,000,000$. Since $923,521 < 1,000,000$, the inequality holds for $k = -31$. Thus, $-31 \in S$.

**Part 2: Lower Bound**
Next, we show that $-31$ is a lower bound for the set $S$. Let $k$ be an arbitrary integer in $S$, so we have the condition $k^4 < 1,000,000$. We will prove by contradiction that $k \ge -31$.

Assume for contradiction that $k < -31$. Since $k$ is an integer, this is equivalent to $k \le -32$.
If $k \le -32$, then its absolute value satisfies $|k| \ge 32$.
The function $f(x) = x^4$ is an even function (i.e., $x^4 = (-x)^4$) and is strictly increasing for non-negative inputs. Therefore, from $|k| \ge 32$, we can deduce:
$k^4 = |k|^4 \ge 32^4$.

Now we compute $32^4$:
$32^4 = (32^2)^2 = 1024^2 = 1,048,576$.
So, our assumption that $k \le -32$ implies that $k^4 \ge 1,048,576$.

We now have a contradiction. From the definition of $k$ being in the set $S$, we have $k^4 < 1,000,000$. However, from our assumption $k < -31$, we derived that $k^4 \ge 1,048,576$. This leads to the impossible statement:
$1,048,576 \le k^4 < 1,000,000$.

Since our assumption leads to a contradiction, it must be false. Therefore, for any $k \in S$, we must have $k \ge -31$.

Since we have shown that $-31$ is in the set $S$ and that it is a lower bound for all elements in $S$, we conclude that $-31$ is the smallest integer value of $k$.","import Mathlib

/- If $k^4 < 10^6$, what is the smallest possible integer value of $k$? -/
theorem number_theory_2166 :
    IsLeast {k : ℤ | k ^ 4 < 10 ^ 6} (-31) := by","import Mathlib

theorem number_theory_2166 :
    IsLeast {k : ℤ | k ^ 4 < 10 ^ 6} (-31) := by
        constructor 
        · -- Show that -31 is in the set
          norm_num 
        · -- Show that -31 is the smallest, so k >= -31 
          intro k 
          intro hk 
          have hk1 : k ^ 4 < 10 ^ 6 := hk 
          by_contra h 
          push_neg at h 
          have h2 : k <= -32 := by omega 
          have h3 : k ^ 4 ≥ (32 : ℤ) ^ 4 := by 
            nlinarith [sq_nonneg (k ^ 2 - 32 ^ 2), sq_nonneg (k ^ 2 + 32 ^ 2),
              sq_nonneg ((k ^ 2) ^ 2 - (32 ^ 2) ^ 2), sq_nonneg ((k ^ 2) ^ 2 + (32 ^ 2) ^ 2),
              sq_nonneg (k + 32), sq_nonneg (k - 32),
              sq_nonneg (k ^ 2), sq_nonneg (k ^ 4),
              show k ^ 4 >= 0 by positivity, show (32 : ℤ) ^ 4 > (10 ^ 6 : ℤ) by norm_num
            ] 
          norm_num at h3 
          linarith",
cab92667-368f-5b7b-b3b9-0d6f7adfa5c4,proof,no,,no,yes,"
5. The system of inequalities is symmetric in the variables $a, b$, and $c$ : if we exchange two of these variables, the system remains unchanged (up to rewiting it). For example, if we exchange variables $a$ and $b$, we obtain

$$
|b-a| \geqslant|c|, \quad|a-c| \geqslant|b|, \quad|c-b| \geqslant|a| .
$$

Since $|b-a|=|a-b|,|a-c|=|c-a|$, and $|c-b|=|b-c|$, this can be rewritten as

$$
|a-b| \geqslant|c|, \quad|c-a| \geqslant|b|, \quad|b-c| \geqslant|a|
$$

obtaining the original system of inequalities. Due to this symmetry, we may assume without loss of generality that $a \geqslant b \geqslant c$.

First observe that $c \leqslant 0$. Indeed, if $a \geqslant b \geqslant c>0$ would hold, then $|b-c| \geqslant|a|$ would imply that $b-c \geqslant a$. Rewriting gives $b \geqslant a+c>a$, which contradicts the fact that $b \leqslant a$.

Next, consider the following series of inequalities.

$$
|a|+|c|=|a|-c \geqslant a-c=(a-b)+(b-c)=|a-b|+|b-c| \geqslant|c|+|a| .
$$

Since the first and the last term are equal, we can conclude that all of the above inequalities must be equalities. In particular, $a-b=|a-b|=|c|$. Since $c \leqslant 0$, this implies that $a+c=b$. This shows that one of the three numbers equals the sum of the other two.

","
5. Given are (not necessarily positive) real numbers $a, b$, and $c$ for which

$$
|a-b| \geqslant|c|, \quad|b-c| \geqslant|a|, \quad \text { and } \quad|c-a| \geqslant|b| \text {. }
$$

Here $|x|$ is the absolute value of $x$, i.e. $|x|=x$ if $x \geqslant 0$ and $|x|=-x$ if $x<0$.

Prove that one of the numbers $a, b$, and $c$ is the sum of the other two.

",,"import Mathlib

/- 
5. Given are (not necessarily positive) real numbers $a, b$, and $c$ for which

$$
|a-b| \geqslant|c|, \quad|b-c| \geqslant|a|, \quad \text { and } \quad|c-a| \geqslant|b| \text {. }
$$

Here $|x|$ is the absolute value of $x$, i.e. $|x|=x$ if $x \geqslant 0$ and $|x|=-x$ if $x<0$.

Prove that one of the numbers $a, b$, and $c$ is the sum of the other two.

 -/
theorem algebra_173338 {a b c : ℝ}
    (h₀ : |a - b| ≥ |c|) (h₁ : |b - c| ≥ |a|) (h₂ : |c - a| ≥ |b|) :
    a = b + c ∨ b = a + c ∨ c = a + b := by",,
554f71d7-7f3f-5883-8f5f-84448e97b4d8,math-word-problem,no,,no,yes,"$$
\begin{array}{l}
\text { 8. }(m, n)=\left(\frac{\sqrt{3}}{2}, \frac{1}{2}\right) . \\
\text { The left side of equation (1) }=\frac{2 \sin \frac{\alpha+\beta}{2} \cdot \cos \frac{\alpha-\beta+60^{\circ}}{2}}{-2 \sin \frac{\alpha+\beta}{2} \cdot \sin \frac{\alpha-\beta}{2}} \\
=\frac{\sqrt{3}}{2} \cot \frac{\beta-\alpha}{2}+\frac{1}{2},
\end{array}
$$

Comparing with the right side of equation (1) gives $m=\frac{\sqrt{3}}{2}, n=\frac{1}{2}$.","8. If for any $\alpha, \beta$ satisfying $\alpha \pm \beta \neq k \cdot 360^{\circ}$, we have
$$
\begin{array}{l}
\frac{\sin \left(\alpha+30^{\circ}\right)+\sin \left(\beta-30^{\circ}\right)}{\cos \alpha-\cos \beta} \\
=m \cot \frac{\beta-\alpha}{2}+n,
\end{array}
$$

then the array $(m, n)=$ $\qquad$",,"import Mathlib

/- 8. If for any $\alpha, \beta$ satisfying $\alpha \pm \beta \neq k \cdot 360^{\circ}$, we have
$$
\begin{array}{l}
\frac{\sin \left(\alpha+30^{\circ}\right)+\sin \left(\beta-30^{\circ}\right)}{\cos \alpha-\cos \beta} \\
=m \cot \frac{\beta-\alpha}{2}+n,
\end{array}
$$

then the array $(m, n)=$ $\qquad$ -/
theorem algebra_317388 (α β k : ℝ) (h : α + β ≠ k * 360 ∧ α - β ≠ k * 360) :
    (Real.sin (α + Real.pi / 6) + Real.sin (β - Real.pi / 6)) / (Real.cos α - Real.cos β) =
    Real.sqrt 3 / 2 * Real.tan ((β - α) / 2) + 1 / 2 := by",,
c53080e7-3d87-5331-a522-b55856e76603,math-word-problem,no,,no,yes,"Three, 13.
$f(x)$ is symmetric about $x=2$, let $f(x)=a(x-2)^{2}+b$. According to the problem, $4 a+b=1$. Suppose the graph of $f(x)$ intersects the $x$-axis at $x_{1}$ and $x_{2}$, then $\left|x_{1}-x_{2}\right|=2 \sqrt{2}$, i.e., $2 \sqrt{-\frac{b}{a}}=2 \sqrt{2}$. Solving this, we get $\left\{\begin{array}{l}a=\frac{1}{2}, \\ b=-1 .\end{array}\right.$ Therefore, $f(x)=\frac{1}{2}(x-2)^{2}-1$.","13. Let the quadratic function $f(x)$ satisfy $f(x+2)=f(-x+2)$, and its graph intersects the $y$-axis at the point $(0,1)$, and the segment it intercepts on the $x$-axis has a length of $2 \sqrt{2}$. Find the analytical expression of $f(x)$.",,"import Mathlib

/- 13. Let the quadratic function $f(x)$ satisfy $f(x+2)=f(-x+2)$, and its graph intersects the $y$-axis at the point $(0,1)$, and the segment it intercepts on the $x$-axis has a length of $2 \sqrt{2}$. Find the analytical expression of $f(x)$. -/
theorem algebra_314946 {f : ℝ → ℝ} (hf : ∀ x, f (x + 2) = f (-x + 2)) (h0 : f 0 = 1)
    (hroots : ∃ x1 x2, x1 ≠ x2 ∧ f x1 = 0 ∧ f x2 = 0 ∧ |x1 - x2| = 2 * Real.sqrt 2) :
    f = fun x => (1 / 2) * (x - 2)^2 - 1 := by",,
0561a5dc-b6c8-5f47-85b0-75fbe4e9f694,math-word-problem,no,,no,yes,"Let $\frac{4}{5}(x-1)=x$, solving for $x$ gives $x=-4$. Then $f(x)=\frac{4}{5}(x-1)=\frac{4}{5}(x+4)-4$.
So, $f^{(2)}(x)=\left(\frac{4}{5}\right)^{2}(x+4)-4$,
$$
f^{(5)}(x)=\left(\frac{4}{5}\right)^{5}(x+4)-4 \text {. }
$$

Since $f^{(5)}(x)$ is a positive integer, then $5^{5} \mid (x+4)$. Therefore, the minimum value of $x$ is $5^{5}-4=3121$.","Example 5 Given the function $f(x)=\frac{4}{5}(x-1)$. If $f^{(5)}(x)$ is a positive integer, find the minimum value of $x$.

 untranslated text remains in its original form.",,"import Mathlib

open Real
open scoped BigOperators

/- Example 5 Given the function $f(x)=\frac{4}{5}(x-1)$. If $f^{(5)}(x)$ is a positive integer, find the minimum value of $x$. -/
theorem algebra_300502 {f : ℝ → ℝ} (hf : f = λ x => 4/5 * (x - 1)) :
    IsLeast {x | ∃ n : ℕ, n > 0 ∧ f^[5] x = n} 3121 := by",,
36761f4f-fc57-5156-b421-c4681bf81cf3,proof,no,,no,yes,"1. We start with the given equation:
   \[
   y = \sqrt{x^2 + a}
   \]
   where \(a\) is a rational number.

2. Rearrange the equation to isolate \(a\):
   \[
   y^2 = x^2 + a \implies a = y^2 - x^2
   \]
   This can be factored using the difference of squares:
   \[
   a = (y + x)(y - x)
   \]

3. Suppose \(y + x = k\) and \(y - x = \frac{a}{k}\) for some \(k \in \mathbb{Q}^+\) (positive rational numbers). Then we can solve for \(y\) and \(x\):
   \[
   y = \frac{k + \frac{a}{k}}{2}, \quad x = \frac{k - \frac{a}{k}}{2}
   \]

4. We need to confirm that these expressions for \(y\) and \(x\) satisfy the original equation. Substitute \(x\) and \(y\) back into the equation:
   \[
   \sqrt{x^2 + a} = \sqrt{\left(\frac{k - \frac{a}{k}}{2}\right)^2 + a}
   \]

5. Simplify the expression inside the square root:
   \[
   \left(\frac{k - \frac{a}{k}}{2}\right)^2 = \frac{\left(k - \frac{a}{k}\right)^2}{4} = \frac{k^2 - 2a + \frac{a^2}{k^2}}{4}
   \]
   Adding \(a\) to this:
   \[
   \frac{k^2 - 2a + \frac{a^2}{k^2}}{4} + a = \frac{k^2 - 2a + \frac{a^2}{k^2} + 4a}{4} = \frac{k^2 + 2a + \frac{a^2}{k^2}}{4}
   \]

6. Take the square root of the simplified expression:
   \[
   \sqrt{\frac{k^2 + 2a + \frac{a^2}{k^2}}{4}} = \frac{\sqrt{k^2 + 2a + \frac{a^2}{k^2}}}{2}
   \]
   Notice that:
   \[
   k^2 + 2a + \frac{a^2}{k^2} = \left(k + \frac{a}{k}\right)^2
   \]
   Therefore:
   \[
   \sqrt{\frac{\left(k + \frac{a}{k}\right)^2}{4}} = \frac{k + \frac{a}{k}}{2} = y
   \]

7. Since \(y = \frac{k + \frac{a}{k}}{2}\) and \(x = \frac{k - \frac{a}{k}}{2}\) are rational for any rational \(k\), and there are infinitely many rational numbers \(k\), there are infinitely many rational solutions \((x, y)\).

\(\blacksquare\)",Show that for any rational number $a$ the equation $y =\sqrt{x^2 +a}$ has infinitely many solutions in rational numbers $x$ and $y$.,,"import Mathlib

/- Show that for any rational number $a$ the equation $y =\sqrt{x^2 +a}$ has infinitely many solutions in rational numbers $x$ and $y$. -/
theorem number_theory_31382 (a : ℚ) :
    Set.Infinite {x : ℚ | ∃ y : ℚ, y^2 = x^2 + a} := by",,
2ddd4fcc-63c6-58ae-b686-f1aab7d056cc,math-word-problem,no,,no,yes,"11. Let the integer $x$ satisfy
$$
q=x^{3}(p-x) \text {, }
$$

then $x \mid q$.
Since $q$ is a prime, it can only be that
$$
x= \pm 1, x= \pm q \text {. }
$$

When $x= \pm q$, from (1) we have
$q^{2} \mid 1$, which is impossible (since $q$ is a prime).
When $x=-1$, we have
$p+q+1=0$, which is also impossible.
When $x=1$, from (1) we get
$$
p=q+1 \text {. }
$$

Since $p$ and $q$ are both primes, then $p=3, q=2$.","11. (1980 Leningrad Mathematical Olympiad) Given the equation $x^{4}-p x^{3}+q=0$ has an integer root, find the prime $p$ and $q$.

 untranslated text remains the same as requested.",,"import Mathlib

/- 11. (1980 Leningrad Mathematical Olympiad) Given the equation $x^{4}-p x^{3}+q=0$ has an integer root, find the prime $p$ and $q$.

 untranslated text remains the same as requested. -/
theorem algebra_139142 {p q : ℕ} (hp : p.Prime) (h : ∃ x : ℤ, x^4 - p * x^3 + q = 0) :
    p = 3 ∧ q = 2 := by",,
7b000b8b-ec49-56c9-8f2c-20f3f3618b17,math-word-problem,no,,no,yes,"3 items are enough to show that the sequence is a periodic sequence. Since $1964=7 \times 280+4$, we have $a_{1964}=-1$.","6. Given the sequence $\left\{a_{n}\right\}$, where $a_{1}=a_{2}=1, a_{3}=-1, a_{n}=a_{n-1} a_{n-3}$, find $a_{1964}$.",,"import Mathlib

def a : ℕ → ℤ
| 0 => 1
| 1 => 1
| 2 => -1
| n + 3 => a n * a (n + 2)

/- 6. Given the sequence $\left\{a_{n}\right\}$, where $a_{1}=a_{2}=1, a_{3}=-1, a_{n}=a_{n-1} a_{n-3}$, find $a_{1964}$. -/
theorem algebra_117740 : a 1963 = -1 := by",,
9efe768f-1968-5329-8f94-3c65145ba580,proof,no,,no,yes,"29. One easily observes that the following sets are super-invariant: one-point set, its complement, closed and open half-lines or their complements, and the whole real line. To show that these are the only possibilities, we first observe that $S$ is super-invariant if and only if for each $a>0$ there is a $b$ such that $x \in S \Leftrightarrow a x+b \in S$.
(i) Suppose that for some $\alpha$ there are two such $b^{\prime}$ s: $b_{1}$ and $b_{2}$. Then $x \in$ $S \Leftrightarrow a x+b_{1} \in S$ and $x \in S \Leftrightarrow a x+b_{2} \in S$, which implies that $S$ is periodic: $y \in S \Leftrightarrow y+\frac{h_{1}-b_{2}}{S} \in S$. Since $S$ is identical to a translate of any stretching of $S$, all positive numbers are periods of $S$. Therefore $S \equiv \mathbb{R}$.
(ii) Assume that, for each $a, b=f(a)$ is unique. Then for any $a_{1}$ and $a_{2}$,
$$
\begin{aligned}
x \in S & \Leftrightarrow a_{1} x+f\left(a_{1}\right) \in S \Leftrightarrow a_{1} a_{2} x+a_{2} f\left(a_{1}\right)+f\left(a_{2}\right) \in S \\
& \Leftrightarrow a_{2} x+f\left(a_{2}\right) \in S \Leftrightarrow a_{1} a_{2} x+a_{1} f\left(a_{2}\right)+f\left(a_{1}\right) \in S .
\end{aligned}
$$

As above it follows that $a_{1} f\left(a_{2}\right)+f\left(a_{1}\right)=a_{2} f\left(a_{1}\right)+f\left(a_{2}\right)$, or equivalently $f\left(a_{1}\right)\left(a_{2}-1\right)=f\left(a_{2}\right)\left(a_{1}-1\right)$. Hence (for some $\left.c\right), f(a)=c(a-1)$ for all $a$. Now $x \in S \Leftrightarrow a x+c(a-1) \in S$ actually means that $y-c \in S \Leftrightarrow \alpha y-c \in S$ for all $a$. Then it is easy to conclude that $\{y-c \mid y \in S\}$ is either a half-line or the whole line, and so is $S$.","29. (FIN 2) We call a set $S$ on the real line $\mathbb{R}$ superinvariont if for any stretching $A$ of the set by the transformation taking $x$ to $A(x)=x_{0}+$ $a\left(x-x_{0}\right)$ there exists a translation $B, B(x)=x+b$, such that the images of $S$ under $A$ and $B$ agree; i.e., for any $x \in S$ there is a $y \in S$ such that $A(x)=B(y)$ and for any $t \in S$ there is a $u \in S$ such that $B(t)=A(u)$. Determine all superinvariant sets.
Remark. It is assumed that $a>0$.",,"import Mathlib

open Real Set
open scoped BigOperators

/- 29. (FIN 2) We call a set $S$ on the real line $\mathbb{R}$ superinvariont if for any stretching $A$ of the set by the transformation taking $x$ to $A(x)=x_{0}+$ $a\left(x-x_{0}\right)$ there exists a translation $B, B(x)=x+b$, such that the images of $S$ under $A$ and $B$ agree; i.e., for any $x \in S$ there is a $y \in S$ such that $A(x)=B(y)$ and for any $t \in S$ there is a $u \in S$ such that $B(t)=A(u)$. Determine all superinvariant sets.
Remark. It is assumed that $a>0$. -/
theorem algebra_259289 {S : Set ℝ} (hS : ∀ x0 a, a > 0 →
  ∃ b, ∀ x ∈ S, ∃ y ∈ S, (x0 + a * (x - x0)) = (y + b) ∧
  ∀ t ∈ S, ∃ u ∈ S, (t + b) = (x0 + a * (u - x0))) :
  S = univ ∨ S = ∅ := by",,
