uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
2007430d-4a1e-5595-abe4-201b214edde5,math-word-problem,yes,yes,no,no,,"If $x$ and $y$ are real numbers, find the minimum value of $2x^2+4xy+3y^2+6y+4$.",,"import Mathlib

/- If $x$ and $y$ are real numbers, find the minimum value of $2x^2+4xy+3y^2+6y+4$. -/
theorem algebra_12981 :
    IsLeast {t : ℝ | ∃ x y, t = 2 * x ^ 2 + 4 * x * y + 3 * y ^ 2 + 6 * y + 4} (-5) := by","import Mathlib

theorem algebra_12981 :
    IsLeast {t : ℝ | ∃ x y, t = 2 * x ^ 2 + 4 * x * y + 3 * y ^ 2 + 6 * y + 4} (-5) := by
  constructor
  · -- Show that -5 is achievable
    use 3, -3
    norm_num
  · -- Show that -5 is the minimum value
    intro t ht
    rcases ht with ⟨x, y, ht⟩
    have h1 : 2 * x ^ 2 + 4 * x * y + 3 * y ^ 2 + 6 * y + 4 ≥ -5 := by
      nlinarith [sq_nonneg (x + y), sq_nonneg (y + 3)]
    linarith [ht, h1]",
c4305834-cbf9-51ff-963b-5f3e40625606,math-word-problem,yes,yes,no,no,,"If $a$ and $b$ are both integers, and $a + b = 9$, $a^2 + b^2 = 45$, and $b > a$, find the value of $\frac{b}{a}$.",,"import Mathlib

/- If $a$ and $b$ are both integers, and $a + b = 9$, $a^2 + b^2 = 45$, and $b > a$, find the value of $\frac{b}{a}$. -/
theorem algebra_5932 {a b : ℤ} (ha : a + b = 9) (hb : a ^ 2 + b ^ 2 = 45) (h : b > a) :
    b / a = 2 := by","import Mathlib

theorem algebra_5932 {a b : ℤ} (ha : a + b = 9) (hb : a ^ 2 + b ^ 2 = 45) (h : b > a) :
    b / a = 2 := by 
  have h1 : a * b = 18 := by 
    have h2 : a ^ 2 + b ^ 2 = 45 := hb 
    have h3 : a + b = 9 := ha 
    have h4 : a ^ 2 + b ^ 2 = (a + b) ^ 2 - 2 * (a * b) := by 
      ring 
    rw [h3] at h4 
    linarith [h2, h4] 
  have hb_eq : b = 9 - a := by linarith 
  rw [hb_eq] at h1 
  have h6 : a ^ 2 - 9 * a + 18 = 0 := by 
    nlinarith 
  have factored : (a - 6) * (a - 3) = 0 := by 
    nlinarith [h6] 
  cases' (mul_eq_zero.mp factored) with ha6 ha3 
  · -- Case $a = 6$
    have ha6' : a = 6 := by linarith 
    have hb3' : b = 3 := by 
      linarith [ha6', ha] 
    linarith [hb3', ha6', h] 
  · -- Case $a = 3$
    have ha3' : a = 3 := by linarith 
    have hb6' : b = 6 := by 
      linarith [ha3', ha] 
    have : b / a = 2 := by 
      rw [hb6', ha3'] 
      norm_num 
    exact this",
a233a942-ffb2-5f62-8d75-29cb34043e24,math-word-problem,yes,yes,no,yes,"【Answer】Solution: $3.6=0.7+0.7+0.7+0.7+0.8$;
$$
\begin{array}{l}
3.7=0.7+0.7+0.7+0.8+0.8 ; \\
3.9=0.7+0.8+0.8+0.8+0.8 ; \\
3.8=0.7+0.7+0.8+0.8+0.8 ;
\end{array}
$$

Only 3.4 is not possible.","9. (8 points) A resident is renovating their house and has bought several pieces of wooden strips, some 0.7 meters long and others 0.8 meters long. If some of these strips are joined together, many different lengths can be obtained, for example, $0.7+0.7=1.4$ (meters), $0.7+0.8=1.5$ (meters), etc. Therefore, the length of the wooden strip in the box below, $\qquad$ meters, cannot be obtained by joining these strips.",,"import Mathlib

/- 9. (8 points) A resident is renovating their house and has bought several pieces of wooden strips, some 0.7 meters long and others 0.8 meters long. If some of these strips are joined together, many different lengths can be obtained, for example, $0.7+0.7=1.4$ (meters), $0.7+0.8=1.5$ (meters), etc. Therefore, the length of the wooden strip in the box below, $\qquad$ meters, cannot be obtained by joining these strips. -/
theorem number_theory_156206 (n m : ℕ) (h₀ : n * 7 + m * 8 = 34) :
    False := by","import Mathlib

theorem number_theory_156206 (n m : ℕ) (h₀ : n * 7 + m * 8 = 34) :
    False := by
  omega",
7b799ae0-8768-511e-a3a9-b95358c97039,proof,no,,no,yes,"Let it not be so: $0,12457 . . $. - a periodic decimal fraction with a period length of $m$ (and some pre-period). Then the digits in the positions with numbers $m, 10 m, 100 m, \ldots, 10^{k} m, \ldots$, coincide (for numbers greater than the length of the pre-period). At the same time, these are consecutive digits of the decimal expansion of the irrational number $m \sqrt{2}$ (i.e., a non-periodic fraction). Contradiction.","[ Rational and irrational numbers ]

In the number $a=0.12457 \ldots$, the $n$-th digit after the decimal point is equal to the digit to the left of the decimal point in the number $n \sqrt{2}$. Prove that $\alpha$ is an irrational number.",,"import Mathlib

open Real

/- [ Rational and irrational numbers ]

In the number $a=0.12457 \ldots$, the $n$-th digit after the decimal point is equal to the digit to the left of the decimal point in the number $n \sqrt{2}$. Prove that $\alpha$ is an irrational number. -/
theorem number_theory_168976 (a : ℝ) (ha : a = ∑' n : ℕ, (Nat.floor (n * sqrt 2)) / 10 ^ n) :
    Irrational a := by",,
6820618f-543d-5e9b-b73f-d4e47a131437,MCQ,no,,no,yes,"$-1 .(\mathrm{C})$
From the discriminant $\Delta=1+4 a^{2}>0$ of the equation $x^{2}-3 x-a^{2}+2=0$, we know that the equation has two distinct real roots. Therefore, $M$ has 2 elements, and the set $M$ has $2^{2}=4$ subsets.","1. Given $a$ is a real number. Then, the number of subsets of the set $M=\left\{x \mid x^{2}-3 x-a^{2}+2=0, x \in \mathbf{R}\right\}$ is ( ).
(A) 1
(B) 2
(C) 4
(D) Uncertain",,"import Mathlib

/- 1. Given $a$ is a real number. Then, the number of subsets of the set $M=\left\{x \mid x^{2}-3 x-a^{2}+2=0, x \in \mathbf{R}\right\}$ is ( ).
(A) 1
(B) 2
(C) 4
(D) Uncertain -/
theorem algebra_302470 (a : ℝ) (M : Set ℝ) (hM : M = {x | x^2 - 3 * x - a^2 + 2 = 0}) :
    {x | x ⊆ M}.ncard = 4 := by",,
8d3b094e-cf12-5732-9241-92609bb8a369,math-word-problem,yes,yes,no,yes,"3. -14 .

It is easy to get $1 \leqslant y \leqslant 3, y=3-x$.
Also, $M=2(x-3)^{2}+y^{2}-17=3 y^{2}-17$, it is clear that when $y=1$, $M$ is the smallest, and the minimum value is -14.","3. Given $|y-2| \leqslant 1$, and $x+y=3$. Then the minimum value of $2 x^{2}-$ $12 x+y^{2}+1$ is $\qquad$ .

",,"import Mathlib

/- 3. Given $|y-2| \leqslant 1$, and $x+y=3$. Then the minimum value of $2 x^{2}-$ $12 x+y^{2}+1$ is $\qquad$ .

 -/
theorem algebra_300447 (x y : ℝ) (h₁ : |y - 2| ≤ 1) (h₂ : x + y = 3) :
    2 * x ^ 2 - 12 * x + y ^ 2 + 1 ≥ -14 := by","import Mathlib

theorem algebra_300447 (x y : ℝ) (h₁ : |y - 2| ≤ 1) (h₂ : x + y = 3) :
    2 * x ^ 2 - 12 * x + y ^ 2 + 1 ≥ -14 := by
  have h3 : 1 ≤ y := by
    linarith [abs_le.mp h₁]
  have h4 : y ≤ 3 := by
    linarith [abs_le.mp h₁]
  have hx : x = 3 - y := by
    linarith
  rw [hx]
  nlinarith [sq_nonneg (y - 1), sq_nonneg (y - 3), h3, h4]",
88be0fc8-3136-50e9-bd42-c8d3802c7fd9,math-word-problem,no,,no,yes,"Solution. $y^{\prime}=(x \tan x)^{\prime}+(\cot x)^{\prime}=(x)^{\prime} \tan x+x(\tan x)^{\prime}+$ $+(\cot x)^{\prime}=\tan x+\frac{x}{\cos ^{2} x}-\frac{1}{\sin ^{2} x}$ [II, III, ; (2), (8), (9)]",625. Find the derivative of the function $y=x \tan x+\cot x$.,,"import Mathlib

open Real Set
open scoped BigOperators

/- 625. Find the derivative of the function $y=x \tan x+\cot x$. -/
theorem calculus_140714 {f : ℝ → ℝ} (hf : f = λ x => x * tan x + 1 / tan x) :
    deriv f = λ x => tan x + x / (cos x)^2 - 1 / (sin x)^2 := by",,
b02a82bb-b318-5174-86d2-31a593528207,math-word-problem,no,,no,yes,"## Solution

Since $t_{0}=-1$, then

$x_{0}=\arcsin \frac{-1}{\sqrt{1+(-1)^{2}}}=\arcsin \frac{-1}{\sqrt{2}}=-\frac{\pi}{4}$
$y_{0}=\arccos \frac{1}{\sqrt{1+(-1)^{2}}}=\arccos \frac{1}{\sqrt{2}}=\frac{\pi}{4}$

Find the derivatives:

$$
\begin{aligned}
& x_{t}^{\prime}=\left(\arcsin \frac{t}{\sqrt{1+t^{2}}}\right)^{\prime}=\frac{1}{\sqrt{1-\left(\frac{t}{\sqrt{1+t^{2}}}\right)^{2}}} \cdot \frac{1 \cdot \sqrt{1+t^{2}}-t \cdot \frac{1}{2 \sqrt{1+t^{2}}} \cdot 2 t}{1+t^{2}}= \\
& =\frac{\sqrt{1+t^{2}}}{1+t^{2}-t^{2}} \cdot \frac{1+t^{2}-t^{2}}{\left(1+t^{2}\right) \cdot \sqrt{1+t^{2}}}=\frac{1}{1+t^{2}}
\end{aligned}
$$

$$
\begin{aligned}
& y_{t}^{\prime}=\left(\arccos \frac{1}{\sqrt{1+t^{2}}}\right)^{\prime}=\frac{1}{\sqrt{1-\left(\frac{1}{\sqrt{1+t^{2}}}\right)^{2}}} \cdot \frac{1}{2 \sqrt{1+t^{2}}} \cdot 2 t= \\
& =\frac{\sqrt{1+t^{2}}}{\sqrt{1+t^{2}-1}} \cdot \frac{t}{\sqrt{1+t^{2}}}=\frac{t}{\sqrt{t^{2}}}=1 \\
& y_{x}^{\prime}=\frac{y_{t}^{\prime}}{x_{t}^{\prime}}=\frac{1}{\left(\frac{1}{1+t^{2}}\right)}=1+t^{2}
\end{aligned}
$$

Then:

$y_{0}^{\prime}=1+(-1)^{2}=2$

Equation of the tangent line:

$y-y_{0}=y_{0}^{\prime}\left(x-x_{0}\right)$

$y-\frac{\pi}{4}=2 \cdot\left(x-\left(-\frac{\pi}{4}\right)\right)$

$y=2 x+\frac{\pi}{2}+\frac{\pi}{4}$

$y=2 x+\frac{3 \pi}{4}$

Equation of the normal line:

$y-y_{0}=-\frac{1}{y_{0}^{\prime}}\left(x-x_{0}\right)$

$y-\frac{\pi}{4}=-\frac{1}{2}\left(x-\left(-\frac{\pi}{4}\right)\right)$

$y=-\frac{x}{2}-\frac{\pi}{8}+\frac{\pi}{4}$

$y=-\frac{x}{2}+\frac{\pi}{8}$

Kuznetsov Differentiation Problem 17-6","## Problem Statement

Derive the equations of the tangent and normal lines to the curve at the point corresponding to the parameter value $t=t_{0}$.

\[
\left\{\begin{array}{l}
x=\arcsin \frac{t}{\sqrt{1+t^{2}}} \\
y=\arccos \frac{1}{\sqrt{1+t^{2}}}
\end{array}\right.
\]

$t_{0}=-1$",,"import Mathlib

open Real Set
open scoped BigOperators

/- ## Problem Statement

Derive the equations of the tangent and normal lines to the curve at the point corresponding to the parameter value $t=t_{0}$.

\[
\left\{\begin{array}{l}
x=\arcsin \frac{t}{\sqrt{1+t^{2}}} \\
y=\arccos \frac{1}{\sqrt{1+t^{2}}}
\end{array}\right.
\]

$t_{0}=-1$ -/
theorem calculus_158587 {f : ℝ → ℝ × ℝ}
  (hf : f = λ t => (arcsin (t / sqrt (1 + t ^ 2)), arccos (1 / sqrt (1 + t ^ 2))))
  (t0 : ℝ) (ht0 : t0 = -1) :
  deriv f t0 = (0, 2) ∧
  ∀ x, deriv f x = (0, 2) → x = 2 * x + 3 * π / 4 := by",,
c9871792-b17a-5da7-ad92-e81f0bd4cf7e,proof,no,,no,yes,"[Proof] (1) If at least one of $a, b, c$ is 0, without loss of generality, assume $c=0$, take
$$
p_{1}=p_{2}=-b, \quad q_{1}=q_{2}=a, \quad r_{1}=1, \quad r_{2}=2 \text {. }
$$

Then the given equation is satisfied.
(2) If $a, b, c$ are all non-zero.

Let $(a, b)=r$, then there exist integers $x, y$ such that
$$
x a+y b=r \text {. }
$$

Let
$$
\begin{aligned}
p_{1}=c x, \quad q_{1}=c y, \quad p_{2}=-\frac{b}{r}, \\
q_{2}=\frac{a}{r}, \quad r_{1}=-r, \quad r_{2}=0 .
\end{aligned}
$$

Then
$$
\begin{array}{l}
q_{1} r_{2}-q_{2} r_{1}=c y \cdot 0+\frac{a}{r} r=a, \\
r_{1} p_{2}-r_{2} p_{1}=-r\left(-\frac{b}{r}\right)-0 \cdot c x=b, \\
p_{1} q_{2}-p_{2} q_{1}=c x \cdot \frac{a}{r}+\frac{b}{r} \cdot c y=c \cdot \frac{a x+b y}{r}=c .
\end{array}
$$","$12 \cdot 9$ Let $a, b, c$ be integers, prove that there exist integers $p_{1}, q_{1}, r_{1} ; p_{2}, q_{2}, r_{2}$ satisfying
$$
\begin{array}{l}
a=q_{1} r_{2}-q_{2} r_{1}, \\
b=r_{1} p_{2}-r_{2} p_{1}, \\
c=p_{1} q_{2}-p_{2} q_{1} .
\end{array}
$$
(31st International Mathematical Olympiad Shortlist, 1990)",,"import Mathlib

/- $12 \cdot 9$ Let $a, b, c$ be integers, prove that there exist integers $p_{1}, q_{1}, r_{1} ; p_{2}, q_{2}, r_{2}$ satisfying
$$
\begin{array}{l}
a=q_{1} r_{2}-q_{2} r_{1}, \\
b=r_{1} p_{2}-r_{2} p_{1}, \\
c=p_{1} q_{2}-p_{2} q_{1} .
\end{array}
$$
(31st International Mathematical Olympiad Shortlist, 1990) -/
theorem algebra_189209 (a b c : ℤ) :
    ∃ p1 p2 q1 q2 r1 r2 : ℤ,
      a = q1 * r2 - q2 * r1 ∧
      b = r1 * p2 - r2 * p1 ∧
      c = p1 * q2 - p2 * q1 := by",,
dfcc568f-eaa9-5d62-bfb7-fcdd693ec71b,math-word-problem,no,,no,no,,"31. [17] For positive integers $n$, let $f(n)$ be the product of the digits of $n$. Find the largest positive integer $m$ such that
$$
\sum_{n=1}^{\infty} \frac{f(n)}{m^{\left\lfloor\log _{10} n\right\rfloor}}
$$
is an integer.",,"import Mathlib

open Finset

def f (n : ℕ) := (Nat.digits 10 n).prod

/- 31. [17] For positive integers $n$, let $f(n)$ be the product of the digits of $n$. Find the largest positive integer $m$ such that
$$
\sum_{n=1}^{\infty} \frac{f(n)}{m^{\left\lfloor\log _{10} n\right\rfloor}}
$$
is an integer. -/
theorem number_theory_178747 :
    IsGreatest {m | 0 < m ∧ ∃ k : ℤ, ∑' n : ℕ, f n / m ^ ⌊Real.logb 10 n⌋₊ = k} 2070 := by",,
