uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
b9f2d31f-4603-5c12-8835-9fce9e67ebdd,proof,no,,no,yes,"11. Proof: Adding both sides of the equation and then adding 1, we get
$$\left(x^{3}+y+1\right)^{2}+z^{9}=147^{157}+157^{147}+1$$

We will now prove that both sides of equation (1) are not congruent modulo 19.
The choice of modulo 19 is because the least common multiple of 2 and 9 is 18, and by Fermat's Little Theorem, when $a$ is not a multiple of 19, $a^{18} \equiv 1(\bmod 19)$.

In particular, $\left(z^{9}\right)^{2} \equiv 0$ or $1(\bmod 19)$, so $z^{9} \equiv-1,0,1(\bmod 19)$.
By calculation, we have $n^{2} \equiv-8,-3,-2,0,1,4,5,6,7,9(\bmod 19)$,
By Fermat's Little Theorem, $147^{157}+157^{147}+1 \equiv 147^{13}+157^{3}+1(\bmod 19)$
$$\equiv-5^{13}+5^{3}+1(\bmod 19) \equiv 14(\bmod 19)$$

Since $z^{9}+n^{2} \equiv 14(\bmod 19)$, equation (1) has no integer solutions.","11. (2005 USA Mathematical Olympiad Problem) Prove: The system of equations $\left\{\begin{array}{l}x^{6}+x^{3}+x^{3} y+y=147^{157} \\ x^{3}+x^{3} y+y^{2}+y+z^{9}=157^{147}\end{array}\right.$ has no integer solutions $x, y, z$.",,"import Mathlib.Data.Set.Basic
import Mathlib.Tactic

/- 11. (2005 USA Mathematical Olympiad Problem) Prove: The system of equations $\left\{\begin{array}{l}x^{6}+x^{3}+x^{3} y+y=147^{157} \\ x^{3}+x^{3} y+y^{2}+y+z^{9}=157^{147}\end{array}\right.$ has no integer solutions $x, y, z$. -/
theorem algebra_8234 :
  ¬ ∃ (x y z : ℤ), x^6 + x^3 + x^3 * y + y = 147^157 ∧
                    x^3 + x^3 * y + y^2 + y + z^9 = 157^147 :=",,
757d20d5-a4e0-5290-911f-d4a7687a1051,math-word-problem,no,,no,no,,18. [9] Find two lines of symmetry of the graph of the function $y=x+\frac{1}{x}$. Express your answer as two equations of the form $y=a x+b$.,,"import Mathlib

/- 18. [9] Find two lines of symmetry of the graph of the function $y=x+\frac{1}{x}$. Express your answer as two equations of the form $y=a x+b$. -/
theorem algebra_157367 {f : ℝ → ℝ} (hf : f = fun x => x + 1 / x) :
    ∃ a b c d : ℝ, a ≠ 0 ∧ b ≠ 0 ∧ c ≠ 0 ∧ d ≠ 0 ∧
      ∀ x : ℝ, x ≠ 0 → f x = a * x + b ∧
      ∀ x : ℝ, x ≠ 0 → f (-x) = c * (-x) + d ∧
      a = (1 + Real.sqrt 2) ∧ b = (1 - Real.sqrt 2) ∧
      c = -(1 + Real.sqrt 2) ∧ d = -(1 - Real.sqrt 2) := by",,
ed0ff20c-2d13-549c-9413-e4e5d975a2c2,math-word-problem,no,,no,yes,"$$
\begin{array}{l}
x y=x+y+22 \\
x y-x-y+1=23 \\
(x-1)(y-1)=23
\end{array}
$$
$\because 23$ is a prime number and $x>y>1$
$$
\begin{array}{l}
\therefore x-1=23, y-1=1 \\
x=24 \text { and } y=2 \\
B=\frac{24}{2}=12
\end{array}
$$","I4.2 If $x$ and $y$ be positive integers such that $x>y>1$ and $x y=x+y+A$. Let $B=\frac{x}{y}$, find the value of $B$.",,"import Mathlib

/- I4.2 If $x$ and $y$ be positive integers such that $x>y>1$ and $x y=x+y+A$. Let $B=\frac{x}{y}$, find the value of $B$. -/
theorem algebra_201862 {x y A : ℤ} (hx : x > 0) (hy : y > 0)
    (hxy : x > y) (h : x * y = x + y + A) :
    x / y = 12 := by",,
e257e33d-5b12-5783-b759-589781b4f6df,MCQ,no,,no,yes,"5. B.

Let the angle between the hour hand and the minute hand be $\alpha$ when it is $n$ o'clock and $m$ minutes. Then, when the hour hand is ahead,
$$
\alpha=30 n-6 m+0.5 m=30 n-5.5 m \text {; }
$$

When the minute hand is ahead, $\alpha=5.5 m-30 n$.
Suppose the time of departure is 6 o'clock and $x$ minutes, and the time of return is 6 o'clock and $y$ minutes.
Then the time spent buying vegetables is $y-x$ minutes, and
$$
\begin{array}{l}
\alpha=30 \times 6-5.5 x, \\
\alpha=5.5 y-30 \times 6 . \\
\text { (1) }+ \text { (2) gives } \\
2 \alpha=5.5(y-x) \Rightarrow y-x=\frac{2 \alpha}{5.5}=\frac{4 \alpha}{11} .
\end{array}
$$

Since $y-x=10 k$, we have
$$
\frac{4 \alpha}{11}=10 k \Rightarrow 2 \alpha=55 k \text {. }
$$

Also, $0<\alpha<180$, so
$$
0<55 k<360 \Rightarrow 0<k<6.6 \text {. }
$$

From equation (3), $k$ is an even number, thus, $k=2$ or 4. When $k=2$, $\alpha=55$; when $k=4$, $\alpha=110$.","5. On a Sunday, ninth-grade student Xiao Hua went to the market to buy vegetables for his mother at a little past 6 o'clock in the morning. Before leaving, he glanced at his watch and noticed that the angle between the hour and minute hands was $\alpha^{\circ}$ (where $\alpha$ is an integer). When he returned, he also checked his watch and found that it was not yet 7 o'clock, and the angle between the hour and minute hands was also $\alpha^{\circ}$. If Xiao Hua spent $10 k$ (where $k$ is an integer) minutes buying vegetables, then the number of possible values for $k$ is ( ).
(A) 1
(B) 2
(C) 3
(D) 4",,"import Mathlib

/- 5. On a Sunday, ninth-grade student Xiao Hua went to the market to buy vegetables for his mother at a little past 6 o'clock in the morning. Before leaving, he glanced at his watch and noticed that the angle between the hour and minute hands was $\alpha^{\circ}$ (where $\alpha$ is an integer). When he returned, he also checked his watch and found that it was not yet 7 o'clock, and the angle between the hour and minute hands was also $\alpha^{\circ}$. If Xiao Hua spent $10 k$ (where $k$ is an integer) minutes buying vegetables, then the number of possible values for $k$ is ( ).
(A) 1
(B) 2
(C) 3
(D) 4 -/
theorem number_theory_327319 (α : ℤ) (hα : α ∈ Finset.Icc 0 180) :
    {k : ℤ | ∃ t : ℝ, t > 0 ∧ (6 + t / 10) * 30 - t * 6 = α ∧ (6 + (t + 10) / 10) * 30 - (t + 10) * 6 = α}.ncard = 2 := by",,
ffc26ac3-bd4f-5d50-986e-74a2411388d0,math-word-problem,no,,no,yes,"Three, 13. (1) There do not exist real numbers $a, b (a < b)$ such that $f(x) = mx$ for all $x \in (a, b)$, where $m > 0, a > 0$.

Given:
$$
f(x)=\left\{\begin{array}{l}
1-\frac{1}{x}, x \geqslant 1 ; \\
\frac{1}{x}-1, 0 < x < 1.
\end{array}\right.
$$

By analogy with the solution to (1), we know that when $a, b \in (0, 1)$ or $a \in (0, 1), b \in [1, +\infty)$, there do not exist such $a, b$.

Only when $a, b \in [1, +\infty)$, $f(x) = 1 - \frac{1}{x}$ is an increasing function on $[1, +\infty)$. Therefore,
$$
\left\{\begin{array}{l}
f(a) = ma, \\
f(b) = mb,
\end{array}\right.
$$
which means
$$
\left\{\begin{array}{l}
1 - \frac{1}{a} = ma, \\
1 - \frac{1}{b} = mb.
\end{array}\right.
$$

Thus, $a, b$ are the two real roots greater than 1 of the equation $mx^2 - x + 1 = 0$. Therefore,
$$
\left\{\begin{array}{l}
\Delta = 1 - 4m > 0, \\
x = \frac{1 \pm \sqrt{1 - 4m}}{2m} > 1,
\end{array}\right.
$$
which only requires
$$
\left\{\begin{array}{l}
m > 0, \\
1 - 4m > 0, \\
1 - \sqrt{1 - 4m} > 2m.
\end{array}\right.
$$

Solving this, we get $0 < m < \frac{1}{4}$.
Therefore, the range of $m$ is $0 < m < \frac{1}{4}$.","13. Given the function $f(x)=\left|1-\frac{1}{x}\right|$.
(1) Does there exist real numbers $a, b (a<b)$ such that the domain and range of the function $f(x)$ are both $[a, b]$? If they exist, find the values of $a, b$; if not, explain the reason.
(2) If there exist real numbers $a, b (a<b)$ such that the domain of the function $f(x)$ is $[a, b]$ and the range is $[m a, m b]$ $(m \neq 0)$, find the range of the real number $m$.",,"import Mathlib

open Real Set
open scoped BigOperators

/- 13. Given the function $f(x)=\left|1-\frac{1}{x}\right|$.
(1) Does there exist real numbers $a, b (a<b)$ such that the domain and range of the function $f(x)$ are both $[a, b]$? If they exist, find the values of $a, b$; if not, explain the reason.
(2) If there exist real numbers $a, b (a<b)$ such that the domain of the function $f(x)$ is $[a, b]$ and the range is $[m a, m b]$ $(m \neq 0)$, find the range of the real number $m$. -/
theorem algebra_319385 {f : ℝ → ℝ} (hf : f = λ x => abs (1 - 1 / x)) :
    ∃ a b : ℝ, a < b ∧ ∀ x ∈ Icc a b, f x ∈ Icc a b ∧
    (∃ m : ℝ, m ≠ 0 ∧ ∀ x ∈ Icc a b, f x ∈ Icc (m * a) (m * b)) ↔
    0 < m ∧ m < 1 / 4 := by",,
c307ea2e-1b1e-5069-ae6a-0acfbe22859c,math-word-problem,no,,no,yes,"SolUTION
008

Some solutions occur when $x^{5}-5 x^{3}+4 x=0$, provided $x^{2}-8 x+15 \neq 0$ simultaneously. Therefore we consider $x\left(x^{4}-5 x^{2}+4\right)=0$, i.e. $x\left(x^{2}-1\right)\left(x^{2}-4\right)=0$ i.e. $x(x-1)(x+1)(x-2)(x+2)=0$. The solutions to this are $-2,-1,0,1$ and 2 , none of which makes $x^{2}-8 x+15=0$, so all five of these are solutions.
Some solutions occur when $x^{2}-8 x+15=1$. This has two distinct solutions $x=4 \pm \sqrt{2}$. Some solutions may occur when $x^{2}-8 x+15=-1$. This is equivalent to $x^{2}-8 x+16=0$ which has exactly one solution, namely $x=4$. This will only solve the original equation if the index $x^{5}-5 x^{3}+4 x$ is even when $x=4$. At $x=4$, the index has a value of $4^{5}-5 \times 4^{3}+4 \times 4=720$, which is even. Therefore $x=4$ is a solution.
Therefore, there are $5+2+1=8$ different solutions.","19. How many different real number solutions are there to the following equation?
$$
\left(x^{2}-8 x+15\right)^{\left(x^{5}-5 x^{3}+4 x\right)}=1
$$",,"import Mathlib

/- 19. How many different real number solutions are there to the following equation?
$$
\left(x^{2}-8 x+15\right)^{\left(x^{5}-5 x^{3}+4 x\right)}=1
$$ -/
theorem algebra_240359 :
    Set.ncard {x : ℝ | (x^2 - 8 * x + 15 : ℝ)^(x^5 - 5 * x^3 + 4 * x) = 1} = 8 := by",,
be68604e-b2f0-51b9-9791-f0215d14440e,math-word-problem,no,,no,yes,"To prove that \( a > n^4 - n^3 \), we start by analyzing the given conditions and using the properties of divisibility.

1. **Given Conditions**:
   - \( n > 1 \) and \( a > n^2 \).
   - Among the integers \( a+1, a+2, \ldots, a+n \), there is a multiple of each of the numbers \( n^2+1, n^2+2, \ldots, n^2+n \).

2. **Divisibility Condition**:
   Let \( n^2 + i \mid a + x_i \) for \( i = 1, 2, \ldots, n \). This means that \( a + x_i \equiv 0 \pmod{n^2 + i} \).

3. **Constructing the Expression**:
   Consider two consecutive terms \( n^2 + i \) and \( n^2 + i + 1 \). We have:
   \[
   n^2 + i \mid a + x_i \quad \text{and} \quad n^2 + i + 1 \mid a + x_{i+1}
   \]
   We can write:
   \[
   (n^2 + i)(n^2 + i + 1) \mid (a + x_i)(n^2 + i + 1) - (a + x_{i+1})(n^2 + i)
   \]
   Simplifying the right-hand side:
   \[
   (a + x_i)(n^2 + i + 1) - (a + x_{i+1})(n^2 + i) = a(n^2 + i + 1) + x_i(n^2 + i + 1) - a(n^2 + i) - x_{i+1}(n^2 + i)
   \]
   \[
   = a + x_i(n^2 + i + 1) - x_{i+1}(n^2 + i)
   \]
   \[
   = a + x_i(n^2 + i + 1) - x_{i+1}(n^2 + i)
   \]

4. **Analyzing the Expression**:
   We need to ensure that the expression is divisible by \( (n^2 + i)(n^2 + i + 1) \). This implies:
   \[
   (n^2 + i)^2 + (n^2 + i) \leq |a + x_i + (n^2 + i)(x_i - x_{i+1})|
   \]

5. **Bounding \( a \)**:
   If the quantity inside the modulus is positive for some \( i \), then:
   \[
   a \geq (n^2 + i)^2 + (n^2 + i)(1 + x_{i+1} - x_i) - x_i
   \]
   To get the maximum negative value, we set \( x_i = n \) and \( x_{i+1} = 1 \):
   \[
   a \geq (n^2 + i)^2 + (n^2 + i)(1 - n + 1) + n
   \]
   Simplifying:
   \[
   a \geq (n^2 + i)^2 + (n^2 + i)(2 - n) + n
   \]
   \[
   a \geq n^4 - n^3 + 2n^2(i + 1) + 2i - ni
   \]

6. **Conclusion**:
   Since \( 2n^2(i + 1) + 2i - ni \) is positive, we conclude that:
   \[
   a > n^4 - n^3
   \]

The final answer is \( \boxed{ a > n^4 - n^3 } \)","Given are positive integers $ n>1$ and $ a$ so that $ a>n^2$, and among the integers $ a\plus{}1, a\plus{}2, \ldots, a\plus{}n$ one can find a multiple of each of the numbers $ n^2\plus{}1, n^2\plus{}2, \ldots, n^2\plus{}n$. Prove that $ a>n^4\minus{}n^3$.",,"import Mathlib

/- Given are positive integers $ n>1$ and $ a$ so that $ a>n^2$, and among the integers $ a\plus{}1, a\plus{}2, \ldots, a\plus{}n$ one can find a multiple of each of the numbers $ n^2\plus{}1, n^2\plus{}2, \ldots, n^2\plus{}n$. Prove that $ a>n^4\minus{}n^3$. -/
theorem number_theory_46325 (n : ℕ) (hn : 1 < n) (a : ℕ) (ha : a > n ^ 2)
    (h : ∀ i ∈ Finset.Icc 1 n, ∃ j ∈ Finset.Icc (a + 1) (a + n), j % (n ^ 2 + i) = 0) :
    a > n ^ 4 - n ^ 3 := by",,
551c71ab-3e70-5913-91ed-2d1ff98cb782,math-word-problem,no,,no,no,,"Let $S=\left\{p_{1} p_{2} \cdots p_{n} \mid p_{1}, p_{2}, \ldots, p_{n}\right.$ are distinct primes and $\left.p_{1}, \ldots, p_{n}<30\right\}$. Assume 1 is in $S$. Let $a_{1}$ be an element of $S$. We define, for all positive integers $n$ :

$$
\begin{gathered}
a_{n+1}=a_{n} /(n+1) \quad \text { if } a_{n} \text { is divisible by } n+1 \\
a_{n+1}=(n+2) a_{n} \\
\text { if } a_{n} \text { is not divisible by } n+1
\end{gathered}
$$

How many distinct possible values of $a_{1}$ are there such that $a_{j}=a_{1}$ for infinitely many $j$ 's?",,"import Mathlib

open Nat

/- Let $S=\left\{p_{1} p_{2} \cdots p_{n} \mid p_{1}, p_{2}, \ldots, p_{n}\right.$ are distinct primes and $\left.p_{1}, \ldots, p_{n}<30\right\}$. Assume 1 is in $S$. Let $a_{1}$ be an element of $S$. We define, for all positive integers $n$ :

$$
\begin{gathered}
a_{n+1}=a_{n} /(n+1) \quad \text { if } a_{n} \text { is divisible by } n+1 \\
a_{n+1}=(n+2) a_{n} \\
\text { if } a_{n} \text { is not divisible by } n+1
\end{gathered}
$$

How many distinct possible values of $a_{1}$ are there such that $a_{j}=a_{1}$ for infinitely many $j$ 's? -/
theorem number_theory_611280 {S : Set ℕ}
    (hS : S = {x | ∃ p : Finset ℕ, x = ∏ i ∈ p, i ∧ ∀ i ∈ p, Nat.Prime i ∧ i < 30}) :
    Set.ncard {a : ℕ → ℕ | ∃ x ∈ S, a 1 = x ∧ ∀ n, a (n + 1) = if (n + 1) ∣ a n then a n / (n + 1) else (n + 2) * a n} = 512 := by",,
236da52c-0f9d-50e6-8565-341e39dca6ae,proof,no,,no,yes,"1. **Initial Setup and Understanding the Problem:**
   We need to prove that for each \( a \in \mathbb{N} \), there are infinitely many natural numbers \( n \) such that:
   \[
   n \mid a^{n - a + 1} - 1.
   \]
   This means that \( n \) divides \( a^{n - a + 1} - 1 \).

2. **Using Properties of Divisors:**
   We start by noting that for any integer \( m \), \( a - 1 \) divides \( a^m - 1 \). This is a well-known result in number theory, which can be derived from the fact that \( a^m - 1 \) can be factored as:
   \[
   a^m - 1 = (a - 1)(a^{m-1} + a^{m-2} + \cdots + 1).
   \]
   Therefore, \( a - 1 \mid a^{n - a + 1} - 1 \).

3. **Choosing \( n \) to Satisfy the Divisibility Condition:**
   To ensure that \( n \mid a^{n - a + 1} - 1 \), we need to find \( n \) such that \( n \) divides \( a^{n - a + 1} - 1 \). We can use the fact that if \( p \) is a prime that does not divide \( a \), then by Fermat's Little Theorem, \( a^{p-1} \equiv 1 \pmod{p} \). 

4. **Constructing \( n \) Using Primes:**
   Let \( p \) be a prime such that \( p \nmid a \). Consider \( n = p(a - 1) \). We need to show that \( n \mid a^{n - a + 1} - 1 \). Notice that:
   \[
   n - a + 1 = p(a - 1) - a + 1 = pa - p - a + 1 = (p - 1)(a - 1).
   \]
   Therefore, we need to show that \( p(a - 1) \mid a^{(p - 1)(a - 1)} - 1 \).

5. **Using Fermat's Little Theorem:**
   By Fermat's Little Theorem, since \( p \) is a prime and \( p \nmid a \), we have:
   \[
   a^{p-1} \equiv 1 \pmod{p}.
   \]
   Raising both sides to the power \( a - 1 \), we get:
   \[
   a^{(p-1)(a-1)} \equiv 1^{a-1} \equiv 1 \pmod{p}.
   \]
   This implies that \( p \mid a^{(p-1)(a-1)} - 1 \).

6. **Combining Results:**
   Since \( a - 1 \mid a^{(p-1)(a-1)} - 1 \) and \( p \mid a^{(p-1)(a-1)} - 1 \), it follows that \( p(a - 1) \mid a^{(p-1)(a-1)} - 1 \).

7. **Conclusion:**
   We have shown that for any prime \( p \) such that \( p \nmid a \), the number \( n = p(a - 1) \) satisfies \( n \mid a^{n - a + 1} - 1 \). Since there are infinitely many primes \( p \), there are infinitely many such \( n \).

\(\blacksquare\)","Prove that for each $ a\in\mathbb N$, there are infinitely many natural $ n$, such that
\[ n\mid a^{n \minus{} a \plus{} 1} \minus{} 1.
\]",,"import Mathlib

/- Prove that for each $ a\in\mathbb N$, there are infinitely many natural $ n$, such that
\[ n\mid a^{n \minus{} a \plus{} 1} \minus{} 1.
\] -/
theorem number_theory_80757 (a : ℕ) :
    ∀ N, ∃ n : ℕ, n > N ∧ n ∣ (a ^ (n - a + 1) - 1) := by",,
47e8ca10-88fd-56ed-9af4-55a1de38b480,MCQ,no,,no,yes,"4. (A).

Let $y=-x$, then $y \in\left(0, \frac{1}{2}\right)$, and $a_{1}=$ $\cos (\sin y \pi), a_{2}=\sin (\cos y \pi), a_{3}=\cos (1-y) \pi<0$.
Since $\sin y \pi+\cos y \pi$
$$
=\sqrt{2} \sin \left(y \pi+\frac{\pi}{4}\right) \leqslant \sqrt{2}<\frac{\pi}{2},
$$

therefore, $0<\cos y \pi<\frac{\pi}{2}-\sin y \pi<\frac{\pi}{2}$.
Thus, $0<\sin (\cos y \pi)<\cos (\sin y \pi)$.","4. Let $x \in\left(-\frac{1}{2}, 0\right)$, then $a_{1}=\cos (\sin x \pi)$, $a_{2}=\sin (\cos x \pi), a_{3}=\cos (x+1) \pi$ have the following relationship ( ).
(A) $a_{3}<a_{2}<a_{1}$
(B) $a_{1}<a_{3}<a_{2}$
(C) $a_{3}<a_{1}<a_{2}$
(D) $a_{2}<a_{3}<a_{1}$",,"import Mathlib

open Real Set
open scoped Real

/- 4. Let $x \in\left(-\frac{1}{2}, 0\right)$, then $a_{1}=\cos (\sin x \pi)$, $a_{2}=\sin (\cos x \pi), a_{3}=\cos (x+1) \pi$ have the following relationship ( ).
(A) $a_{3}<a_{2}<a_{1}$
(B) $a_{1}<a_{3}<a_{2}$
(C) $a_{3}<a_{1}<a_{2}$
(D) $a_{2}<a_{3}<a_{1}$ -/
theorem algebra_323175 (x : ℝ) (hx : x ∈ Ioo (-1/2) 0) :
    cos ((x + 1) * π) < sin (cos (x * π)) ∧ sin (cos (x * π)) < cos (sin (x * π)) := by",,
